item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Url,Abstract,Date,Journal Abbreviation,Pages,Issue,Volume,Tags,Citekey,Editor,Language,Archive Location,eissn
ac0beb14-385f-44f2-87e2-8495ac1ccb93,414d4436147a047e9dc5a81e45c5f35799252722f2fc4aa9783b2fa4271fb12b,article,2026-04-22T20:34:05Z,2026-05-28T23:51:18Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1182/blood-2019-129378,,,,,1-s2.0-S0006497118624747-main.pdf,2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ac0beb14-385f-44f2-87e2-8495ac1ccb93,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:ac0beb14-385f-44f2-87e2-8495ac1ccb93,"Iyengar, Sujatha","Schwartz, David H.",Pilot Study of Telmisartan (Micardis) for Prevention of Acute Graft Vs. Host Disease after Allogeneic Hematopoietic Stem Cell Transplantation: Interim Analysis,"Iyengar, Sujatha; Rowley, Scott D.; Zhan, Caixin; Donato, Michele L.; Nyirenda, Themba; Schwartz, David H.",Blood,0006-4971,http://dx.doi.org/10.1182/blood-2019-129378,"Telmisartan (TMS) is an angiotensin receptor blocker with anti-inflammatory properties and little or no clinical immunosuppressive effect. We undertook an unblinded, single arm, pilot study of TMS (160 mg/d p.o.) for prevention of acute graft vs. host disease (aGvHD) in recipients of HLA matched allogeneic hematopoietic stem cell transplants (HSCTs). Primary endpoints of Grade II or >Grade III aGvHD (1994 Consensus Conference on Acute GVHD Grading) were compared with 178 similar HSCT historical controls over the preceding 3 yrs at our institution: 26% >Grade III, 74% Grade II. Safety endpoints included engraftment, relapse/progression by day (d) 180, non-relapse mortality by d 180, and serious drug-related adverse reactions. Experimental data were collected on blood endotoxin levels and stool microbiome composition. The study was powered to detect 20% or 50% reduced rates of, respectively, Grade II or >Grade III. We report results from a planned interim analysis triggered when the first 22 evaluable patients (pts) reached d 100. Of 27 evaluable pts, 24 were beyond d 180 by completion of this interim analysis. The study was designed to treat pts for two days prior to, and day of HSCT, and for an additional 98 days post-transplant, but pts were considered evaluable if they completed >14 days of post- transplant TMS, including pre-determined dose reductions. One enrollee received TMS for 13 days post-HSCT and was excluded from analysis. Five pts received 14-24 days of drug (4 by choice, 1 died of sepsis). More than half the evaluable patients (17/27) completed >94 days of post-HSCT therapy, including 6 who experienced an episode of hypotension. Almost half (13/27) received >80% of the full 101 day dose (16,160 mg), including 5 who experienced hypotension. Of the 6 enrollees receiving <24 days of drug, two had documented hypotension. No other serious drug-attributed adverse reactions were reported. Reasons cited for pts choosing to discontinue TMS were inconvenience of taking pills, and home stool sampling. Safety Endpoints: All pts engrafted promptly (ANC >500/uL, platelet >20,000/uL). Peripheral donor CD3+ T cell median and range of chimerism on days 28 and 84 were 99.5% (37-100) and 100.0% (36-100); bone marrow donor CD34+ cell chimerism was 97.0% (62-100). There was a single NRM during the 180 d study, and no graft rejection or increase in relapse or progression. Four relapses occurred within 180 days, and 2 more after d 180, resulting in two relapse deaths (d 370, and d 600). Primary Endpoints:A single individual developed hyperacute Grade III skin GvHD on day 7 p-HSCT. Another 12 of 27 patients developed Grade 2 aGvHD, one after the conventional 100 d window (d 141). Compared with historical controls, the incidence of aGvHD was significantly reduced for Grade II (p < 0.005) and Grade >III (p = 0.01), using the two-tailed Z-test of proportions. Experimental Endpoints: Acute GvHD is associated with increased gut permeability, bacterial translocation, and loss of gut microbiome diversity. Endotoxemia, an indicator of intestinal integrity, as measured by the endotoxin activity assay (EAA, Spectral Medical) reached septic levels in 40% of patients during pre-transplant conditioning (d -3 - d 0), and subsequently returned to, or maintained, non-septic levels from week 5 onward in 90% of patients, with an overall downward group trend of EAA scores during 180 days of follow up. Genotyping and analysis of bacterial V4 16S ribosomal DNA from weekly stool samples of the first 10 evaluable patients revealed no decrease in OTU richness or Shannon diversity at any time point pre- vs. post- treatment. Among the 5 most abundant phyla, Bacteroidetes was significantly less abundant post-treatment compared to pre-treatment. Among the 8 most abundant families, Bacteroidaceae significantly decreased post- vs. pre- treatment. While historic microbiome controls from our institution are not available, our finding of increased Bacteroidetes is in contrast to reported decreased Bacteroidetes in allogeneic HSCTs not receiving TMS, but may resemble changes after autologous HSCT. This trial, funded by the Gateway Foundation, is ongoing. Preliminary results indicate TMS is well tolerated, with a beneficial impact on aGvHD and no increased relapse or NRM, with excellent engraftment, and preservation of anti-tumor effect, intestinal barrier integrity, and gut microbial diversity. Disclosures Iyengar: Hackensack University Medical Center: Patents & Royalties: Telmisartan use patent.. Rowley: Allergan: Equity Ownership; Fate Therapeutics: Consultancy. Schwartz: Hackensack University Medical Center: Patents & Royalties: Telmisartan use patent. OffLabel Disclosure: Telmisartan. Indicated for treatment of hypertension.",2019,Blood,4546,Supplement_1,134,SecondPassAI-Include,iyengar2019pilot-ac0,,,,
095d953d-26ec-4e41-a1ee-367393333553,38516b577f1f09dba04ec20663f6b76a72bcb304b5d750e694a1b5269cf41f32,article,2026-04-22T20:34:04Z,2026-05-28T23:51:20Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3389/fnut.2022.993668,,36337625,PMC9632163,,"pmc.ncbi.nlm.nih.gov 5/7/2026, 12:49:54 PM.pdf",2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/095d953d-26ec-4e41-a1ee-367393333553,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:095d953d-26ec-4e41-a1ee-367393333553,"Muratore, Edoardo","Masetti, Riccardo",Nutritional modulation of the gut microbiome in allogeneic hematopoietic stem cell transplantation recipients,"Muratore, Edoardo; Leardini, Davide; Baccelli, Francesco; Venturelli, Francesco; Prete, Arcangelo; Masetti, Riccardo",Frontiers in Nutrition,2296-861X,http://dx.doi.org/10.3389/fnut.2022.993668,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) represents a potentially curative strategy for many oncological and non-oncological diseases, but it is associated with marked morbidity and mortality. The disruption of gut microbiota (GM) eubiosis has been linked to major allo-HSCT complications, including infections and acute graft vs. host disease (aGvHD), and correlates with mortality. This increasing knowledge on the role of the GM in the allo-HSCT procedure has led to fascinating ideas for modulating the intestinal ecosystem in order to improve clinical outcomes. Nutritional strategies, either by changing the route of nutritional supplementation or by administering specific molecules, are increasingly being considered as cost- and risk-effective methods of modulating the GM. Nutritional support has also emerged in the past several years as a key feature in supportive care for allo-HSCT recipients, and deterioration of nutritional status is associated with decreased overall survival and higher complication rates during treatment. Herein we provide a complete overview focused on nutritional modulation of the GM in allo-HSCT recipients. We address how pre transplant diet could affect GM composition and its ability to withstand the upsetting events occurring during transplantation. We also provide a complete overview on the influence of the route of nutritional administration on the intestinal ecosystem, with a particular focus on the comparison between enteral and parenteral nutrition (PN). Moreover, as mounting evidence are showing how specific components of post-transplant diet, such as lactose, could drastically shape the GM, we will also summarize the role of prebiotic supplementation in the modulation of the intestinal flora and in allo-HSCT outcomes.",2022,Front. Nutr.,993668,,9,SecondPassAI-Include,muratore2022nutritional-095,,,,
bd1eb615-7291-4039-b74f-676fcdead09e,a0f3475c9f3497d6db7a6c59135c45ebcc8640356597b1b6cad2c326aff6d029,article,2026-04-22T20:34:03Z,2026-06-01T23:24:18Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-01T23:19:30Z,True,,,False,,10.1186/s40164-022-00350-6,,36352455,PMC9644456,,"login.ezproxy.lib.utah.edu 5/7/2026, 12:48:00 PM.pdf",2022,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/bd1eb615-7291-4039-b74f-676fcdead09e,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:bd1eb615-7291-4039-b74f-676fcdead09e,"Liu, Yin","Xu, Yang",Fecal microbiota transplantation combined with ruxolitinib as a salvage treatment for intestinal steroid-refractory acute GVHD,"Liu, Yin; Zhao, Ye; Qi, Jiaqian; Ma, Xiao; Qi, Xiaofei; Wu, Depei; Xu, Yang",Experimental Hematology & Oncology,2162-3619,http://dx.doi.org/10.1186/s40164-022-00350-6,"Acute graft-versus-host disease (aGVHD), especially intestinal aGVHD, is one of the most severe complications after allogeneic hematopoietic stem cell transplantation (HSCT). Fecal microbiota transplantation (FMT) has been applied to the treatment of intestinal steroid-refractory aGVHD (SR-aGVHD). Ruxolitinib is the first drug recommended for SR-aGVHD. Here, we reported the outcome data from 21 patients who had received the combined treatment of FMT with ruxolitinib as a salvage treatment in intestinal SR-aGVHD after HSCT. The overall response rate on day 28 was 71.4% (95% CI 50.4–92.5%), including 10 patients with complete responses. The durable overall response at day 56 in responders was 80%. GVHD relapse rate was 33.3% in responders. The levels of inflammatory cytokines as well as T cells and NK cells activation declined. The diversity of the intestinal microbiota was improved in responders. Viral reactivations and severe cytopenia were the major adverse events (61.9% and 81% respectively). The estimated 6-month overall survival was 57.1% (95% CI: 35.9–78.3%), while event-free survival was 52.4% (95% CI: 21.7%-64.1%). Collectively, FMT with ruxolitinib could be an effective treatment for intestinal SR-aGVHD after HSCT. Trial registration: ClinicalTrials.gov identifier: NCT03148743.",2022,Exp. Hematol. Oncol.,96,1,11,"SecondPassAI-EdgeCase-Include,SecondPassAI-EdgeCaseReason-DiversityMetricsOnly,ThirdPass-Include",liu2022fecal-bd1,,,,
ce66b8b1-7f89-4439-9e40-b66057c0c278,32f102f6f092a98a9ad930a27ef46ce8ab4356b73d001b558a902ea27f4e6cf1,article,2026-04-22T20:34:02Z,2026-05-28T23:51:19Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.4110/in.2017.17.3.144,,28680375,PMC5484644,,"immunenetwork.org 4/23/2026, 12:47:47 PM.pdf",2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/ce66b8b1-7f89-4439-9e40-b66057c0c278,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:ce66b8b1-7f89-4439-9e40-b66057c0c278,"Lee, Young-Kwan","Choi, Eun Young",TLR/MyD88-mediated Innate Immunity in Intestinal Graft-versus-Host Disease,"Lee, Young-Kwan; Kang, Myungsoo; Choi, Eun Young",Immune Network,1598-2629,http://dx.doi.org/10.4110/in.2017.17.3.144,"Graft-versus-host disease (GHVD) is a severe complication after allogeneic hematopoietic stem cell transplantation. The degree of inflammation in the gastrointestinal tract, a major GVHD target organ, correlates with the disease severity. Intestinal inflammation is initiated by epithelial damage caused by pre-conditioning irradiation. In combination with damages caused by donor-derived T cells, such damage disrupts the epithelial barrier and exposes innate immune cells to pathogenic and commensal intestinal bacteria, which release ligands for Toll-like receptors (TLRs). Dysbiosis of intestinal microbiota and signaling through the TLR/myeloid differentiation primary response gene 88 (MyD88) pathways contribute to the development of intestinal GVHD. Understanding the changes in the microbial flora and the roles of TLR signaling in intestinal GVHD will facilitate the development of preventative and therapeutic strategies.",2017,Immune Netw.,144-151,3,17,SecondPassAI-Include,lee2017tlrmyd88mediated-ce6,,,,
4e042f91-6318-4cb3-8d4d-497b454c10d9,a8d4b8b178a5fc934c73ce75d2ba5cdc55cc374c2447cb0e442f3b8008d6f693,article,2026-04-22T20:26:13Z,2026-05-28T23:51:22Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1038/s41598-021-90976-z,,34078971,PMC8172574,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:47:33 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/4e042f91-6318-4cb3-8d4d-497b454c10d9,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:4e042f91-6318-4cb3-8d4d-497b454c10d9,"Skaarud, Kristin J.","Iversen, Per Ole",Mortality and microbial diversity after allogeneic hematopoietic stem cell transplantation: secondary analysis of a randomized nutritional intervention trial,"Skaarud, Kristin J.; Hov, Johannes R.; Hansen, Simen H.; Kummen, Martin; Valeur, Jørgen; Seljeflot, Ingebjørg; Bye, Asta; Paulsen, Vemund; Lundin, Knut E. A.; Trøseid, Marius; Tjønnfjord, Geir E.; Iversen, Per Ole",Scientific Reports,2045-2322,http://dx.doi.org/10.1038/s41598-021-90976-z,"Gut mucosal barrier injury is common following allogeneic hematopoietic stem cell transplantation (allo-HSCT) and associated with poor clinical outcomes. Diet is critical for microbial diversity, but whether nutritional support affects microbiota and outcome after allo-HSCT is unknown. We present a secondary analysis of a randomized controlled nutritional intervention trial during allo-HSCT. We investigated if the intervention influenced gut microbiota, short-chain fatty acids (SCFAs), and markers of gut barrier functions, and if these parameters were associated with clinical outcomes. Fecal specimens were available from 47 recipients, and subjected to 16S rRNA gene sequencing. We found no significant differences between the intervention group and controls in investigated parameters. We observed a major depletion of microbiota, SCFAs, and altered markers of gut barrier function from baseline to 3 weeks post-transplant. One-year mortality was significantly higher in patients with lower diversity at 3 weeks post-HSCT, but not related to diversity at baseline. The relative abundance of Blautia genus at 3 weeks was higher in survivors. Fecal propionic acid was associated with survival. Markers of gut barrier functions were less strongly associated with clinical outcomes. Possibly, other strategies than dietary intervention are needed to prevent negative effects of gut microbiota and clinical outcomes after allo-HSCT. ClinicalTrials.gov (NCT01181076).",2021,Sci. Rep.,11593,1,11,SecondPassAI-Include,skaarud2021mortality-4e0,,,WOS:000687322500052,
5a51929d-2c0a-4e30-9fd0-373ea71e6fc2,ca31f3275ec759d78a87b7ab827eee620e0960eaf56b812baae9ea9311816f55,article,2026-04-22T20:26:13Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1111/bjh.18574,,36468273,,,Br J Haematol - 2022 - Hino - Prolonged gut microbial alterations in post%E2%80%90transplant survivors of allogeneic haematopoietic.pdf,2023,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/5a51929d-2c0a-4e30-9fd0-373ea71e6fc2,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:5a51929d-2c0a-4e30-9fd0-373ea71e6fc2,"Hino, Akihisa","Hosen, Naoki",Prolonged gut microbial alterations in post‐transplant survivors of allogeneic haematopoietic stem cell transplantation,"Hino, Akihisa; Fukushima, Kentaro; Kusakabe, Shinsuke; Ueda, Tomoaki; Sudo, Takao; Fujita, Jiro; Motooka, Daisuke; Takeda, Aya K.; Shinozaki, Natsuko O.; Watanabe, Satoshi; Yokota, Takafumi; Shibayama, Hirohiko; Nakamura, Shota; Hosen, Naoki",British Journal of Haematology,0007-1048,http://dx.doi.org/10.1111/bjh.18574,"Dysbiosis of the gut microbiota has been reported to increase early complications after allogeneic haematopoietic stem cell transplantation (allo‐HSCT). However, it remains unclear whether gut microbial alterations persist during late complications, such as chronic graft‐versus‐host disease (cGVHD) or secondary cancers. Here, we analysed the gut microbiota of 59 patients who survived for 1–21.7 years (median, 6.4 years) after allo‐HSCT. Long‐term survivors showed lower gut microbial diversity than the age‐ and sex‐matched healthy controls. This decreased diversity was reflected in the reduced abundance of the butyrate‐producing bacteria. Patients with a history of grade 3 acute graft‐versus‐host disease (aGVHD) exhibited higher Veillonella abundance than patients with a history of grade 1–2 or non‐aGVHD cases. The abundance of Faecalibacterium showed no decrease only in limited cGVHD cases. Additionally, the microbial structure in the secondary cancer group was significantly different (p < 0.05) from that in the non‐secondary cancer group. This study is the first to show that microbial dysbiosis is present over a 10‐year lifetime after discharge following allo‐HSCT. Our results suggest that these prolonged gut microbial alterations may be associated with the development and exacerbation of late complications in post‐transplant survivors.",2023,Br. J. Haematol.,725-737,4,201,SecondPassAI-Include,hino2023prolonged-075,,eng,WOS:000896968400001,
96606a6f-1fa6-46f8-8fb5-34976e548990,166113166274bba7a9404c2b56c630b47bd7fd636897c36ff1b5b1018bfe8c7c,article,2026-04-22T20:26:13Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-06T20:28:40Z,True,,,False,,10.1007/s00520-020-05821-2,,33094358,,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:48:39 AM.pdf",2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/96606a6f-1fa6-46f8-8fb5-34976e548990,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:96606a6f-1fa6-46f8-8fb5-34976e548990,"Beckman, M. F.","Mougeot, J-L. C.",Allogenic stem cell transplant-associated acute graft versus host disease: a computational drug discovery text mining approach using oral and gut microbiome signatures,"Beckman, M. F.; Morton, D. S.; Mougeot, F. Bahrani; Mougeot, J-L. C.",Supportive Care in Cancer,0941-4355,http://dx.doi.org/10.1007/s00520-020-05821-2,"Acute graft versus host disease (aGVHD) is a major cause of non-relapse morbidity and mortality post-allogenic hematopoietic stem cell transplant (HSCT). Using conventional literature search and computational approaches, our objective was to identify oral and gut bacterial species associated with aGVHD, potentially affecting drug treatment via lipopolysaccharide (LPS) pathways. Medline, PubMed, PubMed Central, and Google Scholar were searched using MeSH terms. The top 100 hits per database were curated, and 25 research articles were selected to examine oral and gut microbiomes associated with health, HSCT, and aGVHD. Literature search validation, aGVHD drug targets, and microbial metabolic pathway identification were completed using BioReader, MACADAM, KEGG, and STRING programs. Our review determined that (1) oral genera Rothia, Solobacterium, and Veillonella were identified in HSCT patients’ stool and associated with aGVHD; (2) shifts in gut enterococci profiles were determined in HSCT-associated aGVHD; (3) gut microbiome dysbiosis prior or during HSCT and lower Shannon diversity index at time of HSCT were also associated with increased risk of aGVHD and transplant related death; and (4) Coriobacteriaceae family was negatively correlated with gut aGVHD, whereas Eubacterium limosum was associated with decreased risk of chronic GVHD relapse. Additionally, we identified molecular pathways related to TLR4/ LPS, including candidate aGVHD drug targets, impacted by oral and gut bacterial taxa. Reduced microbial diversity reflects higher severity and mortality rate in HSCT patients with aGVHD. Multi-omics approaches to decipher oral and gut microbiome associations will be critical for developing aGVHD preventive therapies.",2021,Support. Care Cancer,1765-1779,4,29,SecondPassAI-Include,beckman2021allogenic-2ea,,eng,MEDLINE:33094358,
a31a2e91-e569-415c-b4e4-14e5ec4e2cff,1d382d46de8f0f1a5f6286fb0cec98020f865cb4630ab606d604007113876f65,article,2026-04-22T20:26:13Z,2026-05-28T23:51:23Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1038/s41409-024-02198-2,,38212672,,,"login.ezproxy.lib.utah.edu 4/23/2026, 11:22:34 AM.pdf",2024,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a31a2e91-e569-415c-b4e4-14e5ec4e2cff,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:a31a2e91-e569-415c-b4e4-14e5ec4e2cff,"Youngster, Ilan","Nagler, Arnon",Fecal microbiota transplantation in capsules for the treatment of steroid refractory and steroid dependent acute graft vs. host disease: a pilot study,"Youngster, Ilan; Eshel, Adi; Geva, Mika; Danylesko, Ivetta; Henig, Israel; Zuckerman, Tsila; Fried, Shalev; Yerushalmi, Ronit; Shem-Tov, Noga; Fein, Joshua A.; Bomze, David; Shimoni, Avichai; Koren, Omry; Shouval, Roni; Nagler, Arnon",Bone Marrow Transplantation,0268-3369,http://dx.doi.org/10.1038/s41409-024-02198-2,"Acute graft-versus-host disease (aGvHD) is a serious complication of allogeneic hematopoietic stem-cell transplantation with limited treatment options. The gut microbiome plays a critical role in aGvHD pathogenesis. Fecal microbiota transplantation (FMT) has emerged as a potential therapeutic approach to restore gut microbial diversity. In this prospective pilot study, 21 patients with steroid-resistant or steroid-dependent lower gastrointestinal aGvHD received FMT in capsule form. At 28 days after the first FMT, the overall response rate was 52.4%, with 23.8% complete and 28.6% partial responses. However, sustained responses were infrequent, with only one patient remaining aGvHD-free long-term. FMT was generally well-tolerated. Microbiome analysis revealed dysbiosis in pre-FMT patient stool samples, with distinct microbial characteristics compared to donors. Following FMT, there was an increase in beneficial Clostridiales and a decrease in pathogenic Enterobacteriales. These findings highlight the potential of FMT as a treatment option for steroid-resistant aGvHD. Trial registration number NCT #03214289.",2024,Bone Marrow Transplant.,409-416,3,59,"Available,Contact?,SecondPassAI-Include",youngster2024fecal-308,,eng,CCC:001180567100019,
7e54ee3d-d334-4bf6-8e52-8b93ec1762b2,24abad8ad0954815a5a0dfabe0ece4b27a683c6d050bc3582bb5816dcf2316d0,article,2026-04-22T20:24:36Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-21T18:39:26Z,True,,,False,,10.1016/j.beha.2018.09.011,,30466759,,,1-s2.0-S1521692618300847-main.pdf,2018,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/7e54ee3d-d334-4bf6-8e52-8b93ec1762b2,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:7e54ee3d-d334-4bf6-8e52-8b93ec1762b2,Barrett,John,Why is a 3-year NRM following allogeneic transplantation still stuck at approximately 20%?,Barrett; John,Best Practice & Research Clinical Haematology,1521-6926,http://dx.doi.org/10.1016/j.beha.2018.09.011,"Whether and when to recommend an allogeneic stem cell transplant (SCT) for a patient with leukemia is a treatment decision that rests on determining whether the transplant or non-transplant option carries the greatest probability of 3–5-year survival. While SCT confers a greater possibility of leukemia cure, the decision to transplant has to be made in the light of the high chance of treatment-related mortality (TRM) that follows the allograft. Here we identify that current estimates of a 20% 3-year TRM hold largely true for a variety of leukemias, diverse types of conditioning regimen, and varied donor-recipient compatibility across a wide age-range. While there is a wide spectrum of causes of death in the first few months after SCT, they usually stem from a limited set of immediate post-transplant complications, including those induced by the conditioning regimen, post-transplant endovascular damage, gut dysbiosis, graft-versus-host disease, and immunodeficiency causing viral reactivation. As we better understand and improve preventative treatments for these initiating events there is a real expectation that TRM will continue to fall to levels well below 10% within the next decade.",2018 Dec,Best Pr. Res. Clin. Haematol.,414-419,4,31,SecondPassAI-Include,barrett2018why-7e5,,eng,,1521-6926
2b823365-8724-4838-b07e-9a30666b33ea,4b8b3464cac34bc1d6f0eb3685fd6a1bcd660dbeb3c92dd6e7f2052d2f5a99a7,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3389/fimmu.2021.720354,,34539656,PMC8448388,,The Potential Roles of Mucosa-Associated Invariant T Cells in the Pathogenesis of Gut Graft-Versus-Host Disease After Hematopoietic Stem Cell Transplantation.pdf,2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/2b823365-8724-4838-b07e-9a30666b33ea,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:2b823365-8724-4838-b07e-9a30666b33ea,"Gao, Meng-Ge","Zhao, Xiao-Su",The Potential Roles of Mucosa-Associated Invariant T Cells in the Pathogenesis of Gut Graft-Versus-Host Disease After Hematopoietic Stem Cell Transplantation,"Gao, Meng-Ge; Hong, Yan; Zhao, Xiang-Yu; Pan, Xin-An; Sun, Yu-Qian; Kong, Jun; Wang, Zhi-Dong; Wang, Feng-Rong; Wang, Jing-Zhi; Yan, Chen-Hua; Wang, Yu; Huang, Xiao-Jun; Zhao, Xiao-Su",Frontiers in Immunology,1664-3224,http://dx.doi.org/10.3389/fimmu.2021.720354,"Gut acute graft-versus-host disease (aGVHD) is a serious complication after allogeneic hematopoietic stem cell transplantation (allo-HSCT) and is associated with high mortality. Mucosa-associated invariant T (MAIT) cells are a group of innate-like T cells enriched in the intestine that can be activated by riboflavin metabolites from various microorganisms. However, little is known about the function or mechanism of action of MAIT cells in the occurrence of gut aGVHD in humans. In our study, multiparameter flow cytometry (FCM) was used to evaluate the number of MAIT cells and functional cytokines. 16S V34 region amplicon sequencing analysis was used to analyze the intestinal flora of transplant patients. In vitro stimulation and coculture assays were used to study the activation and function of MAIT cells. The number and distribution of MAIT cells in intestinal tissues were analyzed by immunofluorescence technology. Our study showed that the number and frequency of MAIT cells in infused grafts in gut aGVHD patients were lower than those in no-gut aGVHD patients. Recipients with a high number of MAITs in infused grafts had a higher abundance of intestinal flora in the early posttransplantation period (+14 days). At the onset of gut aGVHD, the number of MAIT cells decreased in peripheral blood, and the activation marker CD69, chemokine receptors CXCR3 and CXCR4, and transcription factors Rorγt and T-bet tended to increase. Furthermore, when gut aGVHD occurred, the proportion of MAIT17 was higher than that of MAIT1. The abundance of intestinal flora with non-riboflavin metabolic pathways tended to increase in gut aGVHD patients. MAIT cells secreted more granzyme B, tumor necrosis factor (TNF)-α, and interferon (IFN)-γ under the interleukin (IL)-12/IL-18 stimulation [non-T-cell receptor (TCR) signal] and secreted most of the IL-17 under the cluster of differentiation (CD)3/CD28 stimulation (TCR signal). MAIT cells inhibited the proliferation of CD4+ T cells in vitro. In conclusion, the lower number of MAIT cells in infused grafts was related to the higher incidence of gut aGVHD, and the number of MAIT cells in grafts may affect the composition of the intestinal flora of recipients early after transplantation. The flora of the riboflavin metabolism pathway activated MAIT cells and promoted the expression of intestinal protective factors to affect the occurrence of gut aGVHD in humans.",2021,Front. Immunol.,720354,Supplement 1,12,SecondPassAI-Include,gao2021potential-2b8,,eng,,1664-3224
867b139c-3676-4eef-b35d-b74ede9cf146,a2f8b4e0ea86189ede00c2ad3adeb5e97125730bc01c1f1b29be60f314a0985e,article,2026-04-22T20:24:35Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1111/ctr.12947,,28256022,,,Clinical Transplantation - 2017 - Gorshein - Lactobacillus rhamnosus GG probiotic enteric regimen does not appreciably.pdf,2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/867b139c-3676-4eef-b35d-b74ede9cf146,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:867b139c-3676-4eef-b35d-b74ede9cf146,"Gorshein, Elan","Strair, Roger",Lactobacillus rhamnosus GG probiotic enteric regimen does not appreciably alter the gut microbiome or provide protection against GVHD after allogeneic hematopoietic stem cell transplantation,"Gorshein, Elan; Wei, Catherine; Ambrosy, Susan; Budney, Shanna; Vivas, Juliana; Shenkerman, Angelika; Manago, Jacqueline; McGrath, Mary Kate; Tyno, Anne; Lin, Yong; Patel, Vimal; Gharibo, Mecide; Schaar, Dale; Jenq, Robert R.; Khiabanian, Hossein; Strair, Roger",Clinical Transplantation,0902-0063,http://dx.doi.org/10.1111/ctr.12947,"Graft‐versus‐host disease (GVHD) is a major adverse effect associated with allogeneic stem cell transplant. Previous studies in mice indicated that administration of the probiotic Lactobacillus rhamnosus GG can reduce the incidence of GVHD after hematopoietic stem cell transplant. Here we report results from the first randomized probiotic enteric regimen trial in which allogenic hematopoietic stem cell patients were supplemented with Lactobacillus rhamnosus GG. Gut microbiome analysis confirmed a previously reported gut microbiome association with GVHD. However, the clinical trial was terminated when interim analysis did not detect an appreciable probiotic‐related change in the gut microbiome or incidence of GVHD. Additional studies are necessary to determine whether probiotics can alter the incidence of GVHD after allogeneic stem cell transplant.",2017 May,Clin. Transplant.,e12947,5,31,SecondPassAI-Include,gorshein2017lactobacillus-867,,eng,,0902-0063
