item ID (Read-Only),original ID,type,created (Read-Only),updated (Read-Only),creator (Read-Only),last read (Read-Only),read,notes,color,flag,ratings,doi,patent_id,pmid,pmcid,arxiv,file (Read-Only),year,Library URL,PDF URL,First author,Last author,Title,Author,Journal,ISSN,Url,Abstract,Date,Journal Abbreviation,Pages,Issue,Volume,Tags,Citekey,Editor,Language,Archive Location,eissn
d189632b-c6f0-4a6e-ba04-c3ba28775ab8,222367d20bf344aa197b07e5cf1b4c5034fba99abb59fdd4ab1774ea47e993eb,article,2026-04-22T20:26:13Z,2026-05-28T23:51:20Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1080/19490976.2026.2631224,,41708595,PMC12928662,,The gut microbiome in graft-versus-host disease  mechanisms of immune modulation and therapeutic approaches.pdf,2026,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/d189632b-c6f0-4a6e-ba04-c3ba28775ab8,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:d189632b-c6f0-4a6e-ba04-c3ba28775ab8,"Moses, Adonai Blessington","Yeh, Albert C.",The gut microbiome in graft-versus-host disease: mechanisms of immune modulation and therapeutic approaches,"Moses, Adonai Blessington; Yeh, Albert C.",Gut Microbes,1949-0976,http://dx.doi.org/10.1080/19490976.2026.2631224,"Graft-versus-host disease (GvHD) remains a major complication of allogeneic hematopoietic stem cell transplantation and occurs when T cells from the donor graft target recipient-derived antigen on host tissue. The involvement of the gastrointestinal (GI) tract drives morbidity and mortality—not coincidentally, the GI tract also harbors the most complex and abundant human microbial reservoir. In this review, we first revisit how the microbiota initiates, propagates, and protects against GvHD in the context of both innate and adaptive immunity. Historically, the impact of the microbiota on GvHD has been ascribed primarily to the activation of innate immunity, setting the stage for donor alloreactivity. Although established models of GvHD focus on donor–host genetic disparity as the principal driver of donor T-cell activation, commensal microbes in the GI tract, whose collective gene content exceeds that of the human genome by more than two orders of magnitude, constitutes an immense and poorly understood source of potential T-cell antigens. We next discuss the evolution of therapeutic approaches aimed at modifying the microbiota to improve GvHD outcomes, incorporating over 40 clinical studies spanning the last 40 years, from broad decontamination strategies to pre/probiotic approaches and targeted ecosystem replacement, including fecal microbiota transplantation.",2026,Gut Microbes,2631224,1,18,SecondPassAI-Include,moses2026gut-cdb,,eng,WOS:001694462900001,
dc396452-8b0f-456e-a7bd-7af63abc4ecc,e5c9833d9f14c4dc6c507f25386043b86db09252bcce6bb309601296a5043647,article,2026-04-22T20:26:13Z,2026-05-28T23:51:20Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1002/pbc.28711,,32939928,,,Pediatric Blood   Cancer - 2020 - Masetti - The gut microbiome in pediatric patients undergoing allogeneic hematopoietic.pdf,2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/dc396452-8b0f-456e-a7bd-7af63abc4ecc,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:dc396452-8b0f-456e-a7bd-7af63abc4ecc,"Masetti, Riccardo","Pession, Andrea",The gut microbiome in pediatric patients undergoing allogeneic hematopoietic stem cell transplantation,"Masetti, Riccardo; Zama, Daniele; Leardini, Davide; Muratore, Edoardo; Turroni, Silvia; Prete, Arcangelo; Brigidi, Patrizia; Pession, Andrea",Pediatric Blood & Cancer,1545-5009,http://dx.doi.org/10.1002/pbc.28711,"The gut microbiome (GM) has been associated with different clinical outcomes in the context of allogeneic hematopoietic stem cell transplantation (HSCT). Large multicenter cohort studies in adults have found significant correlations with overall survival, relapse, and incidence of complications. Moreover, GM is already a promising target for therapeutic interventions. However, few data are available in children, a population presenting unique features and challenges. During childhood, the GM evolves rapidly with large structural fluctuations, alongside with the maturation of the immune system. Furthermore, the HSCT procedure presents significant differences in children. These considerations underline the importance of a specific focus on the pediatric setting, and the role of GM and its age‐dependent trajectory in influencing the immunity reconstitution and clinical outcomes. This review provides a comprehensive overview of the available evidence in the field of GM and pediatric HSCT, highlighting age‐specific issues and discussing GM‐based therapeutic approaches.",2020,Pediatr. Blood Cancer,e28711,12,67,SecondPassAI-Include,masetti2020gut-cb8,,eng,WOS:000569838200001,
f83e547a-7360-4f3d-a1c2-14c8bb3a4495,3c5486bf1e0352535410f7f88c305936d2b0770497942caf54bb02e7e9ccfc4d,article,2026-04-22T20:26:13Z,2026-05-28T23:51:22Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1038/bmt.2016.206,,27526283,PMC5288295,,"login.ezproxy.lib.utah.edu 4/23/2026, 12:27:29 PM.pdf",2017,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/f83e547a-7360-4f3d-a1c2-14c8bb3a4495,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:f83e547a-7360-4f3d-a1c2-14c8bb3a4495,"Whangbo, J","Bhatt, A",Antibiotic-mediated modification of the intestinal microbiome in allogeneic hematopoietic stem cell transplantation,"Whangbo, J; Ritz, J; Bhatt, A",Bone Marrow Transplantation,0268-3369,http://dx.doi.org/10.1038/bmt.2016.206,"Allogeneic hematopoietic stem cell transplantation (HSCT) is curative for many patients with severe benign and malignant hematologic disorders. The success of allogeneic HSCT is limited by the development of transplant-related complications such as acute graft-versus-host disease (GvHD). Early pre-clinical studies suggested that intestinal microflora contribute to the pathogenesis of acute GvHD, and that growth suppression or eradication of intestinal bacteria prevented the development of acute GvHD even in MHC-mismatched transplants. These observations led to the practice of gut decontamination (GD) with oral non-absorbable antibiotics in patients undergoing allogeneic HSCT as a method of acute GvHD prophylaxis. Microbiome studies in the modern sequencing era are beginning to challenge the benefit of this practice. In this review, we provide a historical perspective on the practice of GD and highlight findings from the limited number of clinical trials evaluating the use of GD for acute GvHD prevention in allogeneic HSCT patients. In addition, we examine the role of the gut microbiota in allogeneic HSCT in the context of recent studies linking the microflora to regulation of intestinal immune homeostasis. We discuss the implications of these findings for future strategies to reduce acute GvHD risk by selective manipulation of the microbiota.",2017,Bone Marrow Transplant.,183-190,2,52,SecondPassAI-Include,whangbo2017antibioticmediated-47e,,eng,WOS:000394134300003,
57990ee6-2204-492c-9010-19877294a185,2e1192244d3f98d5439ca60345c627617af66c46fa416038dfb1d6e62bbedf12,article,2026-04-22T20:24:36Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-06T17:07:31Z,True,,,False,,10.1016/j.exphem.2025.104833,,40523420,,,1-s2.0-S0301472X25001249-main.pdf,2025,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/57990ee6-2204-492c-9010-19877294a185,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:57990ee6-2204-492c-9010-19877294a185,"Bai, Wenxuan","Zhao, Mingyi",A new anchor point for gut microbiome to regulate complications of allogeneic hematopoietic stem cell transplantation: oxidative stress,"Bai, Wenxuan; Jiang, Tiebin; Tang, Lanlan; Shao, Chuhan; Wei, Mamingxi; Wang, Zisai; Zhao, Mingyi",Experimental Hematology,0301-472X,http://dx.doi.org/10.1016/j.exphem.2025.104833,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is a cure for many malignant hematologic and metabolic diseases, whose complications are an unignorable cause of long-term prognosis. Pretreatment chemoradiotherapy administered before and after transplantation alters the state of the bone marrow hematopoietic microenvironment. Under the stress of hematopoietic injury, a large number of hematopoietic stem cells (HSCs) proliferate and differentiate, producing large amounts of reactive oxygen species (ROS). In addition, the chemotherapeutic pretreatment drugs also cause oxidative stress (OS) themselves, which can indirectly exacerbate OS of the bone marrow microenvironment. The bone marrow hematopoietic microenvironment and local OS affect the development of infections, relapse, graft-versus-host disease (GVHD), poor graft function (PGF), persistent thrombocytopenia (PT), chronic fatigue syndrome (CFS), bronchiolitis obliterans syndrome (BOS), and transplant-associated thrombotic microangiopathy (TA-TMA). Recent studies have demonstrated that the gut microbiome (GM) and its metabolites such as short-chain fatty acids (SCFAs), secondary bile acids, trimethylamine (TMA) and signaling molecules such as H2S and NO can enter the bloodstream through the intestinal epithelium and reach all parts of the body. This review describes the impact of OS on the development of allo-HSCT complications. In this article, we will elucidate the mechanism of OS on allo-HSCT complications, summarize the interaction between GM and OS in the body, and highlight the role of GM regulation of OS in allo-HSCT complications to offer new strategies for the prevention and treatment of allo-HSCT complications.",2025 Oct,Exp. Hematol.,104833,,150,SecondPassAI-Include,bai2025new-579,,eng,,0301-472X
87250b64-5033-45c3-8f36-8be2b5741a7a,6a46799485cc5020db3972279ad87f1db937d19ad76076bc68bd24b33e7a7955,article,2026-04-22T20:24:36Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-06T18:58:40Z,True,,,False,,10.1080/14787210.2023.2171987,,36694289,,,Adverse effects of antibiotics in children with cancer  are short-course antibiotics for febrile neutropenia part of the solution .pdf,2023,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/87250b64-5033-45c3-8f36-8be2b5741a7a,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:87250b64-5033-45c3-8f36-8be2b5741a7a,"Butters, Coen","Haeusler, Gabrielle",Adverse effects of antibiotics in children with cancer: are short-course antibiotics for febrile neutropenia part of the solution?,"Butters, Coen; Thursky, Karin; Hanna, Diane T; Cole, Theresa; Davidson, Andrew; Buttery, Jim; Haeusler, Gabrielle",Expert Review of Anti-infective Therapy,1478-7210,http://dx.doi.org/10.1080/14787210.2023.2171987,"Febrile neutropenia is a common complication experienced by children with cancer or those undergoing hematopoietic stem cell transplantation. Repeated episodes of febrile neutropenia result in cumulative exposure to broad-spectrum antibiotics with potential for a range of serious adverse effects. Short-course antibiotics, even in patients with high-risk febrile neutropenia, may offer a solution. This review addresses the known broad effects of antibiotics, highlights developments in understanding the relationship between cancer, antibiotics, and the gut microbiome, and discusses emerging evidence regarding long-term adverse antibiotic effects. The authors consider available evidence to guide the duration of empiric antibiotics in pediatric febrile neutropenia and directions for future research. Broad-spectrum antibiotics are associated with antimicrobial resistance, Clostridioides difficile infection, invasive candidiasis, significant disturbance of the gut microbiome and may seriously impact outcomes in children with cancer or undergoing allogenic hematopoietic stem cell transplant. Short-course empiric antibiotics are likely safe in most children with febrile neutropenia and present a valuable opportunity to reduce the risks of antibiotic exposure.",2023 Mar,Expert Rev. Anti-Infect. Ther.,267-279,3,21,"Prompt Gen,Screen3,SecondPassAI-Include",butters2023adverse-872,,eng,,1478-7210
fb92dfaf-6803-4697-980d-9b7edfc13bad,3d90e6c193c11c759649375ffdabf34e9ab7905614c8a734fd060c80759ceff9,article,2026-04-22T20:24:36Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-21T18:38:19Z,True,,,False,,10.3389/fimmu.2021.713631,,34512636,PMC8429834,,Novel Insights Into the Mechanism of GVHD-Induced Tissue Damage.pdf,2021,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/fb92dfaf-6803-4697-980d-9b7edfc13bad,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:fb92dfaf-6803-4697-980d-9b7edfc13bad,"Ara, Takahide","Hashimoto, Daigo",Novel Insights Into the Mechanism of GVHD-Induced Tissue Damage,"Ara, Takahide; Hashimoto, Daigo",Frontiers in Immunology,1664-3224,http://dx.doi.org/10.3389/fimmu.2021.713631,"Prophylaxis for and treatment of graft-versus-host disease (GVHD) are essential for successful allogeneic hematopoietic stem cell transplantation (allo-SCT) and mainly consist of immunosuppressants such as calcineurin inhibitors. However, profound immunosuppression can lead to tumor relapse and infectious complications, which emphasizes the necessity of developing novel management strategies for GVHD. Emerging evidence has revealed that tissue-specific mechanisms maintaining tissue homeostasis and promoting tissue tolerance to combat GVHD are damaged after allo-SCT, resulting in exacerbation and treatment refractoriness of GVHD. In the gastrointestinal tract, epithelial regeneration derived from intestinal stem cells (ISCs), a microenvironment that maintains healthy gut microbiota, and physical and chemical mucosal barrier functions against pathogens are damaged by conditioning regimens and/or GVHD. The administration of growth factors for cells that maintain intestinal homeostasis, such as interleukin-22 (IL-22) for ISCs, R-spondin 1 (R-Spo1) for ISCs and Paneth cells, and interleukin-25 (IL-25) for goblet cells, mitigates murine GVHD. In this review, we summarize recent advances in the understanding of GVHD-induced tissue damage and emerging strategies for the management of GVHD.",2021,Front. Immunol.,713631,,12,SecondPassAI-Include,ara2021novel-fb9,,eng,,1664-3224
097cff60-0f92-4d5a-805f-ae144cc4086d,28e2faea92578c32adbf4215bbb54881d99c28daffaa0f2a62761e9b5e1ff19e,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3389/fimmu.2023.1199422,,37435079,PMC10332803,,Complex interactions of cellular players in chronic Graft-versus-Host Disease.pdf,2023,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/097cff60-0f92-4d5a-805f-ae144cc4086d,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:097cff60-0f92-4d5a-805f-ae144cc4086d,"Gail, Laura Marie","Stary, Georg",Complex interactions of cellular players in chronic Graft-versus-Host Disease,"Gail, Laura Marie; Schell, Kimberly Julia; Łacina, Piotr; Strobl, Johanna; Bolton, Steven J.; Ulriksen, Emilie Steinbakk; Bogunia-Kubik, Katarzyna; Greinix, Hildegard; Crossland, Rachel Emily; Inngjerdingen, Marit; Stary, Georg",Frontiers in Immunology,1664-3224,http://dx.doi.org/10.3389/fimmu.2023.1199422,"Chronic Graft-versus-Host Disease is a life-threatening inflammatory condition that affects many patients after allogeneic hematopoietic stem cell transplantation. Although we have made substantial progress in understanding disease pathogenesis and the role of specific immune cell subsets, treatment options are still limited. To date, we lack a global understanding of the interplay between the different cellular players involved, in the affected tissues and at different stages of disease development and progression. In this review we summarize our current knowledge on pathogenic and protective mechanisms elicited by the major involved immune subsets, being T cells, B cells, NK cells and antigen presenting cells, as well as the microbiome, with a special focus on intercellular communication of these cell types via extracellular vesicles as up-and-coming fields in chronic Graft-versus-Host Disease research. Lastly, we discuss the importance of understanding systemic and local aberrant cell communication during disease for defining better biomarkers and therapeutic targets, eventually enabling the design of personalized treatment schemes.",2023,Front. Immunol.,1199422,,14,SecondPassAI-Include,gail2023complex-097,,eng,,1664-3224
334bc4eb-248e-4675-9d3d-198e1a7f740c,6d33704a7e59fad05b60d700d395d2fde05380d2e053e21c8b94637611672a1a,article,2026-04-22T20:24:35Z,2026-05-28T23:51:15Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-21T18:39:09Z,True,,,False,,10.1155/2015/145859,,26090477,PMC4452092,,Journal of Immunology Research - 2015 - Chen - The Role of Intestinal Microbiota in Acute Graft%E2%80%90versus%E2%80%90Host Disease.pdf,2015,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/334bc4eb-248e-4675-9d3d-198e1a7f740c,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:334bc4eb-248e-4675-9d3d-198e1a7f740c,"Chen, Yuanyuan","Liu, Haiyan",The Role of Intestinal Microbiota in Acute Graft‐versus‐Host Disease,"Chen, Yuanyuan; Zhao, Ye; Cheng, Qiao; Wu, Depei; Liu, Haiyan",Journal of Immunology Research,2314-8861,http://dx.doi.org/10.1155/2015/145859,"The mammalian intestinal microbiota is a complex ecosystem that plays an important role in host immune responses. Recent studies have demonstrated that alterations in intestinal microbiota composition are linked to multiple inflammatory diseases in humans, including acute graft‐versus‐host disease (aGVHD). aGVHD is one of the major obstacles in allogeneic hematopoietic stem cell transplantation (allo‐HSCT), characterized by tissue damage in the gastrointestinal (GI) tract, liver, lung, and skin. Here, we review the current understanding of the role of intestinal microbiota in the control of immune responses during aGVHD. Additionally, the possibility of using probiotic strains for potential treatment or prevention of aGVHD will be discussed.",2015,J. Immunol. Res.,145859,1,2015,"Prompt Gen,Screen4,SecondPassAI-Include",chen2015role-334,,eng,,2314-7156
57193805-7268-4001-bf93-197e0b162f96,734daa82892c516a10b87670578d6032a5bed2096a941db1bfa9dc12fe813407,article,2026-04-22T20:24:35Z,2026-05-28T23:51:17Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.3324/haematol.2019.240309,,33054103,PMC7604566,,10014-Article Text-73151-2-10-20201020.pdf,2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/57193805-7268-4001-bf93-197e0b162f96,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:57193805-7268-4001-bf93-197e0b162f96,"Gooptu, Mahasweta","Koreth, John",Translational and clinical advances in acute graft-versus-host disease,"Gooptu, Mahasweta; Koreth, John",Haematologica,1592-8721,http://dx.doi.org/10.3324/haematol.2019.240309,"Acute graft-versus-host disease (aGvHD) is induced by immunocompetent alloreactive T lymphocytes in the donor graft responding to polymorphic and non-polymorphic host antigens and causing inflammation in primarily the skin, gastrointestinal tract and liver. aGvHD remains an important toxicity of allogeneic transplantation, and the search for better prophylactic and therapeutic strategies is critical to improve transplant outcomes. In this review, we discuss the significant translational and clinical advances in the field which have evolved based on a better understanding of transplant immunology. Prophylactic advances have been primarily focused on the depletion of T lymphocytes and modulation of T-cell activation, proliferation, effector and regulatory functions. Therapeutic strategies beyond corticosteroids have focused on inhibiting key cytokine pathways, lymphocyte trafficking, and immunologic tolerance. We also briefly discuss important future trends in the field, the role of the intestinal microbiome and dysbiosis, as well as prognostic biomarkers for aGvHD which may improve stratification-based application of preventive and therapeutic strategies.",2020 Nov 1,Haematologica,2550-2560,11,105,SecondPassAI-Include,gooptu2020translational-571,,eng,,0390-6078
83db36f9-fe14-4283-8daa-d8aa087d3ffb,7b3b7c6def4abd49e60c4f7c84e190ea2ce4b62acfb7994b52e4156a6846c0f9,article,2026-04-22T20:24:35Z,2026-06-02T00:25:42Z,sophie.huebler@utah.edu (Sophie Huebler),2026-06-02T00:24:29Z,True,,,False,,10.1182/blood-2016-06-724005,,27697775,,,1-s2.0-S0006497120339203-main.pdf,2016,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/83db36f9-fe14-4283-8daa-d8aa087d3ffb,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:83db36f9-fe14-4283-8daa-d8aa087d3ffb,"de Koning, Coco","Boelens, Jaap Jan","Strategies before, during, and after hematopoietic cell transplantation to improve T-cell immune reconstitution","de Koning, Coco; Nierkens, Stefan; Boelens, Jaap Jan",Blood,0006-4971,http://dx.doi.org/10.1182/blood-2016-06-724005," T-cell immune reconstitution (IR) after allogeneic hematopoietic cell transplantation (allo-HCT) is highly variable between patients and may take several months to even years. Patients with delayed or unbalanced T-cell IR have a higher probability of developing transplantation-related morbidity, mortality, and relapse of disease. Hence, there is a need for strategies to better predict and improve IR to reduce these limitations of allo-HCT. In this review, we provide an update of current and in-near-future clinically relevant strategies before, during, and after transplantation to achieve successful T-cell IR. Potent strategies are choosing the right HCT source (eg, donor-recipient matching, cell dose, graft manipulation), individualized conditioning and serotherapy (eg, antithymocyte globulin), nutritional status, exercise, home care, modulation of microbiota, enhancing homeostatic peripheral expansion, promoting thymopoiesis, and the use of adjuvant-targeted cellular immunotherapies. Strategies to prevent graft-versus-host disease are important as well because this complication and the subsequent need for immunosuppression affects T-cell IR and function. These options aim for personalized precision transplantation, where allo-HCT therapy is designed to boost a well-balanced T-cell IR and limit complications in individual patients, resulting in overall lower morbidity and higher survival chances.",2016 Dec 8,Blood,2607-2615,23,128,"SecondPassAI-EdgeCase-Include,SecondPassAI-EdgeCaseReason-GVHDNotPrimary,ThirdPass-Include",koning2016strategies-83d,,eng,,0006-4971
9e4f275a-cc2c-430a-b3dc-8d4e5556493a,84619499c9010a8b7cd88ae61a03c0cf27cf50840c610433e582caf8b6f75749,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1016/j.bbmt.2015.02.016,,25708215,,,"s3.us-east-1.amazonaws.com 4/23/2026, 12:37:15 PM.pdf",2015,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/9e4f275a-cc2c-430a-b3dc-8d4e5556493a,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:9e4f275a-cc2c-430a-b3dc-8d4e5556493a,"Docampo, Melissa D.","Jenq, Robert R.",Emerging Influence of the Intestinal Microbiota during Allogeneic Hematopoietic Cell Transplantation: Control the Gut and the Body Will Follow,"Docampo, Melissa D.; Auletta, Jeffery J.; Jenq, Robert R.",Biology of Blood and Marrow Transplantation,1083-8791,http://dx.doi.org/10.1016/j.bbmt.2015.02.016,"The intestinal microbiota has many critical roles in maintaining gastrointestinal epithelial and gastrointestinal systemic immune homeostasis. This review provides insight into how allogeneic hematopoietic cell transplantation (HCT) and its associated complications and supportive care therapies affect the microbiota. Additionally, the review discusses how preservation and restoration of the microbiota might be advantageous in decreasing HCT-related morbidity and mortality.",2015 Aug,Biol. Blood Marrow Transplant.,1360-1366,8,21,SecondPassAI-Include,docampo2015emerging-9e4,,eng,,1083-8791
a223ad7c-5faf-4fbb-afde-3b1809a8239a,954e9b22c25755f694a0efe33d3e11b11db518029fe9388fe23fc7848c99dd70,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),,False,,,False,,10.1016/j.bbmt.2018.10.022,,30408565,,,"s3.us-east-1.amazonaws.com 4/23/2026, 12:12:10 PM.pdf",2019,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/a223ad7c-5faf-4fbb-afde-3b1809a8239a,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:a223ad7c-5faf-4fbb-afde-3b1809a8239a,"DeFilipp, Zachariah","Chen, Yi-Bin",Fecal Microbiota Transplantation: Restoring the Injured Microbiome after Allogeneic Hematopoietic Cell Transplantation,"DeFilipp, Zachariah; Hohmann, Elizabeth; Jenq, Robert R.; Chen, Yi-Bin",Biology of Blood and Marrow Transplantation,1083-8791,http://dx.doi.org/10.1016/j.bbmt.2018.10.022,"Disruption of the intestinal microbiome early after allogeneic hematopoietic cell transplantation (allo-HCT) has been linked to adverse outcomes in transplant recipients. To date, whether microbiome-directed interventions will be able to impact important clinical endpoints remains unknown. Fecal microbiota transplantation (FMT) is a compelling intervention to restore healthy diversity to the intestinal microenvironment after allo-HCT, but currently has no established role in transplant recipients. In this review, we examine the use of FMT as treatment for Clostridium difficile infection and acute graft-versus-host disease, and also as a restorative intervention early after allo-HCT. Ongoing and planned studies will help determine the ultimate role of FMT in allo-HCT recipients.",2019 Jan,Biol. Blood Marrow Transplant.,e17-e22,1,25,SecondPassAI-Include,defilipp2019fecal-a22,,eng,,1083-8791
fc2c9170-6305-42ca-9b84-b89c3dc6eb43,81c3fe0a96cf2e4d71e724be68908553afb1b19c681a723597e795134028d027,article,2026-04-22T20:24:35Z,2026-05-28T23:51:16Z,sophie.huebler@utah.edu (Sophie Huebler),2026-05-06T19:28:32Z,True,,,False,,10.3389/fimmu.2020.602547,,33424849,PMC7786047,,Potential Novel Biomarkers in Chronic Graft-Versus-Host Disease.pdf,2020,https://app.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8/item/fc2c9170-6305-42ca-9b84-b89c3dc6eb43,https://www.readcube.com/library/e709e885-1259-44a2-b6a4-521798c9bfd8:fc2c9170-6305-42ca-9b84-b89c3dc6eb43,"Crossland, Rachel E.","Grce, Magdalena",Potential Novel Biomarkers in Chronic Graft-Versus-Host Disease,"Crossland, Rachel E.; Perutelli, Francesca; Bogunia-Kubik, Katarzyna; Mooney, Nuala; Gašperov, Nina Milutin; Pučić-Baković, Maja; Greinix, Hildegard; Weber, Daniela; Holler, Ernst; Pulanić, Dražen; Wolff, Daniel; Dickinson, Anne M.; Inngjerdingen, Marit; Grce, Magdalena",Frontiers in Immunology,1664-3224,http://dx.doi.org/10.3389/fimmu.2020.602547,"Prognostic, diagnostic or predictive biomarkers are urgently needed for assessment of chronic graft-versus-host disease (cGvHD), a major risk for patients undergoing allogeneic hematopoietic stem cell transplantation. The main goal of this review generated within the COST Action EUROGRAFT “Integrated European Network on Chronic Graft Versus Host Disease” was to identify potential novel biomarkers for cGvHD besides the widely accepted molecular and cellular biomarkers. Thus, the focus was on cellular biomarkers, alloantibodies, glycomics, endothelial derived particles, extracellular vesicles, microbiome, epigenetic and neurologic changes in cGvHD patients. Both host-reactive antibodies in general, and particularly alloantibodies have been associated with cGvHD and require further consideration. Glycans attached to IgG modulate its activity and represent a promising predictive and/or stratification biomarker for cGVHD. Furthermore, epigenetic changes such as microRNAs and DNA methylation represent potential biomarkers for monitoring cGvHD patients and novel targets for developing new treatment approaches. Finally, the microbiome likely affects the pathophysiology of cGvHD; bacterial strains as well as microbial metabolites could display potential biomarkers for dysbiosis and risk for the development of cGvHD. In summary, although there are no validated biomarkers currently available for clinical use to better inform on the diagnosis, prognosis or prediction of outcome for cGvHD, many novel sources of potential markers have shown promise and warrant further investigation using well characterized, multi-center patient cohorts.",2020,Front. Immunol.,602547,,11,"Prompt Gen,Screen4,SecondPassAI-Include",crossland2020potential-fc2,,eng,,1664-3224
