qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
02adf6fab88633d523e2cc240f21391c	NR_113151.1	99.764	424	1	0	1	424	355	778	0	778
02d983bc534c022f13fa0adfef7732cc	NR_173688.1	88.998	409	38	7	1	407	338	741	5.549999999999998e-141	499
02e0e7cf8aa8041880c82e640ed3c14e	NR_074535.1	100	423	0	0	1	423	351	773	0	782
02f6877bbca22a4ebf86106a387c333a	NR_179559.1	100	405	0	0	1	405	350	754	0	749
0360a498b5585f9028fa802e6b4f7bf5	NR_113355.1	100	429	0	0	1	429	373	801	0	793
036ca3fa03f8d93a402ced6240a337fe	NR_179531.1	94.853	408	17	4	1	406	364	769	0	634
0382b166215f220168799cf0fc935388	NR_074613.1	99.505	404	2	0	1	404	367	770	0	736
043761376a7b4bbf5ed08e472972dd4f	NR_125571.1	100	404	0	0	1	404	332	735	0	747
045cc4608cd3bd0f4f4563d624cbd7bc	NR_159118.1	99.764	424	1	0	1	424	327	750	0	778
04b8458f4bfd4c1c9749a946c7f148ce	NR_179329.1	99.261	406	3	0	1	406	344	749	0	734
04c43ea18290add83ab4cc98afcaafb1	NR_116212.1	100	429	0	0	1	429	260	688	0	793
04c532c72c2c62b39cd42f194b4b4cfa	NR_199417.1	96.049	405	14	2	1	404	359	762	0	658
04d69ed92ad05ceebf776bebcf0eb6f8	NR_044490.1	97.052	407	11	1	1	406	366	772	0	684
0502bdd2da5b672e618cb455903f5cd8	NR_113271.1	96.698	424	14	0	1	424	356	779	0	706
05073e247f22ba778523c1de9e3185c4	NR_117778.1	100	429	0	0	1	429	310	738	0	793
05159ecef60dee0c9275914d41c8fd53	NR_113229.1	99.017	407	4	0	1	407	346	752	0	730
051879b12abb5ef66dcf61c6905f414c	NR_171444.1	97.512	402	10	0	3	404	320	721	0	688
052411c15a522470172ed188dfbc42f3	NR_151982.1	99.754	407	1	0	1	407	265	671	0	747
0540669742e3f136aaffe7f14f43eda9	NR_118512.1	99.506	405	2	0	1	405	328	732	0	737
0546ce7ec5318fa3e638e4a3f9bf3bc0	NR_144736.1	97.277	404	11	0	1	404	377	780	0	686
054c8c3a96b8680d504410f37de9ff73	NR_125628.1	99.766	428	1	0	1	428	353	780	0	785
054cdf3f9e980ce162b6c1cb211c2365	NR_113073.1	100	424	0	0	1	424	346	769	0	784
058f6d08751b179a45da199b9491538b	NR_176530.1	96.324	408	11	4	1	406	375	780	0	667
059e847d26f267fa3730d112f3014b1f	NR_044490.1	97.052	407	12	0	1	407	366	772	0	686
05afb315be392b5159608bff20703ff1	NR_144727.1	98.02	404	8	0	1	404	352	755	0	702
05bed6dd819a5bcc77605fcf7fb8273a	NR_113076.1	98.821	424	5	0	1	424	341	764	0	756
062736daa4941dd184be169b6fbd442c	NR_074376.1	99.292	424	3	0	1	424	368	791	0	767
062e0d5dd97d11cec473f83b8c390474	NR_113039.1	83.721	430	61	9	1	428	352	774	2.1899999999999996e-110	398
064698e7f450e95f28912d6deff9805e	NR_040877.1	97.877	424	9	0	1	424	358	781	0	736
06738978b318182ec5728b8040e7ab0e	NR_118730.1	98.267	404	7	0	1	404	372	775	0	719
06ad8ba89efc8fd273942f3a0411481e	NR_180451.1	99.534	429	2	0	1	429	355	783	0	782
06affd1ccde0bd8a39badb814436905f	NR_197730.1	97.03	404	12	0	1	404	329	732	0	680
06b6c643ab0a69ae353073a10db2db04	NR_114393.1	97.897	428	9	0	1	428	343	770	0	741
06ede6678b683ec8e02acb70831831c5	NR_104907.1	97.037	405	12	0	1	405	332	736	0	682
070345eb607634961e771878eeeb66da	NR_133762.1	94.554	404	22	0	1	404	318	721	8.699999999999998e-179	625
070d726240be0175f44bb39f2c548eac	NR_179531.1	94.608	408	18	4	1	406	364	769	6.759999999999997e-180	628
071b63117b162e716c48e577b58c14bc	NR_173688.1	100	404	0	0	1	404	338	741	0	747
0784072747a2183b31be2d316c03175a	NR_178871.1	89.216	408	40	4	1	407	354	758	3.309999999999999e-143	507
07841b934a00cde8a2d1c933be100187	NR_114783.2	99.534	429	2	0	1	429	365	793	0	782
07c32f3a2b682290d7cebf9c89e32be4	NR_179494.1	100	404	0	0	1	404	369	772	0	747
07cf2cd632e876ec20778d17d4041246	NR_181215.1	99.257	404	3	0	1	404	348	751	0	730
07dbff348e287cd8fa38a9366ae15cbc	NR_102884.1	95.309	405	18	1	1	405	348	751	0	641
07e0ec3db55181faaa710db07ff062d1	NR_181407.1	100	404	0	0	1	404	372	775	0	747
083b6a24f9872a6a27afe308e983fac1	NR_104695.1	100	404	0	0	1	404	348	751	0	747
085e2d69fd7d8cef5e7ebc24ec8d9f8f	NR_114453.1	99.767	430	1	0	1	430	348	777	0	789
089bef110e298194c0e2a75d0164a331	NR_180451.1	99.534	429	2	0	1	429	355	783	0	782
0929f876707c32e6ec0693ce3551b91b	NR_074515.1	99.294	425	1	2	1	424	367	790	0	767
0952f31828fc6dfc573385a49ba9dd5e	NR_176800.1	99.767	430	1	0	1	430	320	749	0	789
095543b7e7badc0745b3138ed17d8d94	NR_178978.1	99.764	424	1	0	1	424	363	786	0	778
0969104a7b3448a6e9e7a419e7a4e727	NR_180640.1	99.767	429	1	0	1	429	356	784	0	787
097bf4070adf98fa06fe9658cb789f24	NR_118670.1	97.525	404	10	0	1	404	374	777	0	699
097ef2b62e1597fd86ecb7d643923c10	NR_179512.1	99.057	424	4	0	1	424	355	778	0	763
09c4fbbc84564f8bc03fbce3fd052a7c	NR_199906.1	97.277	404	11	0	1	404	371	774	0	686
09d256659b42c941e4100a797165e42e	NR_125464.1	89.901	406	39	2	1	404	342	747	1.1699999999999996e-147	521
09d41f7669c94f40a9366704c198a83d	NR_181400.1	96.774	403	13	0	1	403	265	667	0	675
0a088091fa7dc8e6a3b88ed13b8785e7	NR_137408.1	99.256	403	3	0	1	403	307	709	0	728
0a0d21b8b666be285a648228e573eea8	NR_144738.1	100	428	0	0	1	428	343	770	0	791
0a4a4dd029ec707f328aedd7dd65164a	NR_179535.1	98.578	422	6	0	1	422	352	773	0	747
0a6bb00306f9f19b09d7787041d8a463	NR_114783.2	99.534	429	2	0	1	429	365	793	0	782
0a6f17bbbccba051facc315868a83096	NR_117717.1	99.534	429	2	0	1	429	352	780	0	782
0a9d646a84dd1d10d126614c5a681826	NR_028911.1	92.138	407	30	2	1	406	352	757	3.209999999999999e-163	573
0ae1308cf1201de65c4edfcd616e89b2	NR_114326.1	100	404	0	0	1	404	351	754	0	747
0ae95453014aa28f7fddc12e26739d6d	NR_044644.2	97.778	405	9	0	1	405	371	775	0	706
0b0585bb6e51d66d5d2984b5809810ac	NR_118128.1	95.545	404	18	0	1	404	191	594	0	647
0b311fd10d1a4071f1c20a67adaa55ac	NR_040877.1	98.113	424	8	0	1	424	358	781	0	741
0b76c0de45ebe2ad7502a0a5546699ca	NR_044049.1	99.505	404	2	0	1	404	333	736	0	736
0b906a03c24504c8118c6c792b1c7a5a	NR_181885.1	97.525	404	10	0	1	404	352	755	0	693
0bad1e130733f2dcba37f7a3830de7b6	NR_165727.1	95.355	409	17	2	1	408	375	782	0	649
0bbb660ca7322ddb187c4cabf8c8bb3c	NR_118554.1	93.12	407	28	0	1	407	346	752	1.9099999999999993e-170	597
0bc340e85555936301749dd665831c1d	NR_200000.1	98.771	407	5	0	1	407	318	724	0	725
0bda5bf9b20033f3788e84718187d01c	NR_119274.1	99.767	429	1	0	1	429	373	801	0	787
0beb2b2f7bf8d04b5625149b4bd50731	NR_179423.1	96.078	408	14	2	1	407	366	772	0	664
0c08a1eaa6412d93b20ff6d41a0375b9	NR_165727.1	94.866	409	19	2	1	408	375	782	0	638
0c273ab60bc5895127144270bd1dcba5	NR_041313.1	99.764	424	1	0	1	424	357	780	0	778
0c5540651d29cf167fc30a70864a5a5a	NR_181386.1	91.892	407	33	0	1	407	320	726	4.1699999999999987e-162	569
0c6627de89623029e4017945b74e7ab2	NR_044644.2	97.778	405	9	0	1	405	371	775	0	706
0c6ceca9f96a4f46891fb5e6f2e2d919	NR_179587.1	96.543	405	12	2	1	404	345	748	0	669
0c7d9ead0888e2ecdf5de0a87d3bebdf	NR_113065.1	100	424	0	0	1	424	355	778	0	784
0ca6a9c5b1b03d6c643666062c82b499	NR_104907.1	92.365	406	30	1	1	406	332	736	2.4799999999999992e-164	577
0cc7dcfcedc0e5a04b6856443e3b88b0	NR_181398.1	99.752	404	1	0	1	404	316	719	0	741
0ce014e42e99b700bff005beb81114a9	NR_113925.1	99.534	429	2	0	1	429	336	764	0	782
0cf1095b038ed825cc8274ce0d584f4f	NR_179603.1	94.84	407	17	3	1	407	334	736	0	632
0d0da04c733259514823def9e0ff8353	NR_158113.1	97.059	408	11	1	1	408	345	751	0	686
0d5cd0ac9069653f504c284d72fbf5c7	NR_180451.1	99.534	429	2	0	1	429	355	783	0	782
0d750113740b49a2ba4092806a056b3d	NR_146820.1	99.291	423	3	0	1	423	352	774	0	769
0dd5bc758dc1f41270ad6c8585b6c1d1	NR_200000.1	99.263	407	3	0	1	407	318	724	0	736
0e0aa738d93743cdac753a15803290b1	NR_144706.1	99.528	424	2	0	1	424	359	782	0	773
0e1d8013270f217310d5668dd56855a6	NR_042953.1	99.505	404	2	0	1	404	325	728	0	736
0e5671df3717b399d0db5163dd5a3b88	NR_137408.1	99.752	403	1	0	1	403	307	709	0	739
0e73669ec11d890aa9ec12536f73a549	NR_102493.2	98.144	431	4	4	1	429	356	784	0	749
0e99178baf7d64d3cc5b178b69941d13	NR_179587.1	97.297	407	8	1	1	407	345	748	0	688
0eac71801cf37ecfde45d69f1c1f44c4	NR_104846.1	97.772	404	9	0	1	404	305	708	0	697
0eb6af06dbfd10dc54692877cc227e35	NR_026330.1	100	406	0	0	1	406	342	747	0	750
0ec560dddb8926df6e8219674207cde2	NR_113384.1	100	407	0	0	1	407	338	744	0	752
0ee2ffce82aab07d07a308f72c084ad8	NR_180451.1	99.534	429	2	0	1	429	355	783	0	782
0ef455ad8f53c8cf6054d1315cacc3b4	NR_152060.1	99.754	407	1	0	1	407	353	759	0	749
0f026e7e471d95a95a2fce6068f0ef75	NR_179587.1	98.267	404	7	0	1	404	345	748	0	708
0f0ac6d33bcfe3869a70792a80a5eb3e	NR_040877.1	99.528	424	2	0	1	424	358	781	0	774
0f1670c0893a582f95f3b17d38e371f2	NR_181386.1	91.4	407	33	2	2	407	321	726	3.239999999999999e-158	556
0f2e81f5dad62d0919ea12f2063ee38f	NR_044490.1	98.28	407	7	0	1	407	366	772	0	713
0f32cb60574ab9135ec0d8a34f321f58	NR_180619.1	98.526	407	5	1	1	406	364	770	0	717
0f3387720769bd607f04d958aee17991	NR_102861.1	99.057	424	4	0	1	424	351	774	0	761
0f4b183b37d231eadca695f8137bcdb9	NR_118675.1	93.069	404	28	0	1	404	356	759	5.2699999999999985e-171	599
0f781ac46fdb2f186d99c6b8f9a2763e	NR_179559.1	93.35	406	25	2	1	405	350	754	5.289999999999999e-171	599
0f8e06e4cb99a1055f087829360b17ae	NR_180833.1	97.03	404	12	0	1	404	354	757	0	680
0f9295744170f03f0446812dee684099	NR_074613.1	99.505	404	2	0	1	404	367	770	0	736
0fab51ec680e6513e145824b713e8e17	NR_158111.1	95.285	403	19	0	1	403	366	768	0	640
0fdc53867e8dab4b6debd59c857df538	NR_117555.1	100	403	0	0	1	403	351	753	0	745
10136a98ef4175d49a3fe0081dd3c882	NR_179528.1	99.526	422	2	0	1	422	334	755	0	771
106e6b17a6a866f059edb6046bdfd2ed	NR_114783.2	100	429	0	0	1	429	365	793	0	793
106e7b500ae808e8f6f37f04333692db	NR_199906.1	98.267	404	7	0	1	404	371	774	0	708
10870266d619460033529767305550c1	NR_114789.1	94.321	405	21	2	1	404	364	767	4.0499999999999985e-177	619
108ec75ebd3d17a56bfabec9ab334e0e	NR_133038.1	100	404	0	0	1	404	367	770	0	747
1099bbc5a04206a9152453eea35b8c9e	NR_074902.1	99.767	429	1	0	1	429	358	786	0	787
10d07f8c1ac3ca987c212ca51396d38f	NR_118675.1	99.01	404	4	0	1	404	356	759	0	732
10e2c6425056ee25e15aa61ce1aa75b7	NR_200000.1	97.789	407	9	0	1	407	318	724	0	702
10eed5770522d9609881a9786938c7eb	NR_179331.1	100	406	0	0	1	406	346	751	0	750
11117f69239b114ddbcec74dd125a64a	NR_179329.1	98.768	406	5	0	1	406	344	749	0	723
11203ff49f8cf4d5005062063896ae23	NR_178978.1	95.519	424	19	0	1	424	363	786	0	678
112522931224766feb084e42aed77a4f	NR_199417.1	93.827	405	22	2	1	403	359	762	3.139999999999999e-173	606
1140e4711f54c844248e58bf9761db19	NR_044054.1	99.752	404	1	0	1	404	314	717	0	741
116ae6129b3506d8a07aaab015575b27	NR_144605.1	97.022	403	10	2	3	404	386	787	0	676
11b0f9f6747d275941da69d18ea04421	NR_118558.1	100	429	0	0	1	429	319	747	0	793
11ebb8fb1b62a2ce10afa7fc1350d27f	NR_028883.1	99.506	405	1	1	1	404	243	647	0	736
11f82f37a91d00b0a61dcc488bc2a64f	NR_181384.1	90.441	408	33	5	1	406	267	670	5.449999999999998e-151	532
11fb5435de9654fcd1ba0ca103e584a3	NR_180812.1	100	429	0	0	1	429	346	774	0	793
11fd4a39ef9d994dcecf70ed4ffb11b9	NR_170495.1	100	404	0	0	1	404	372	775	0	747
121b72c11e4fef515ec416687443c090	NR_121697.2	100	404	0	0	1	404	357	760	0	747
122022cdad5b766caadf1d8f96bf6372	NR_178670.1	88.837	430	46	2	1	429	312	740	2.6899999999999998e-149	527
1283d63576b75ae3110601e4a01858ac	NR_112945.1	99.528	424	2	0	1	424	344	767	0	773
1287caf94ba9d05a396d95db9d070ff1	NR_173688.1	92.611	406	27	3	1	405	338	741	1.9099999999999994e-165	580
12c00ce5f46a4c3fc10a97bbcb27807a	NR_029355.1	93.382	408	22	5	1	407	349	752	5.309999999999999e-171	599
12d40b111b625efb5969e8b1bc14d1a1	NR_179587.1	96.782	404	13	0	1	404	345	748	0	675
12dcc4f538c84fb96011fa3cea0532f0	NR_179626.1	100	403	0	0	1	403	368	770	0	745
13177281b4a5572d4a4cde1130a8fbda	NR_044490.1	99.263	407	3	0	1	407	366	772	0	736
1334ae95d76eca46a578dcaa7f7bdd2e	NR_179974.1	99.291	423	3	0	1	423	344	766	0	767
134c1378a4c31801b03ca796efe937cb	NR_181396.1	100	406	0	0	1	406	308	713	0	750
13744bc48e9dafd060fb1686e92098f8	NR_151982.1	98.034	407	6	1	1	405	265	671	0	706
138be759f552882e8f13e5ea45e9df9c	NR_156912.1	91.667	408	30	4	1	405	324	730	6.939999999999998e-160	562
138d66c8d6e309f1853d0b4acbfe3b4c	NR_181393.1	97.03	404	12	0	1	404	307	710	0	680
13b193ad1814ec758172934d057bb00d	NR_118643.1	99.752	404	1	0	1	404	271	674	0	741
13c5b14aa3797f976c254b5487aa8434	NR_117425.1	99.534	429	2	0	1	429	340	768	0	782
13e1131f11415e57b66207394272c4f7	NR_044873.1	99.268	410	3	0	1	410	341	750	0	741
13f6eecdfe805718d195b96dfb3a3e2b	NR_041691.1	100	423	0	0	1	423	352	774	0	782
14341471d5faea809b2b02def8df6381	NR_117686.1	99.767	429	1	0	1	429	346	774	0	787
145ad53e82f9cfbd088b58a6f9f3aec9	NR_113030.1	99.764	424	1	0	1	424	354	777	0	778
14b2907fcfa2a31164eafdf541113c49	NR_180451.1	98.834	429	5	0	1	429	355	783	0	765
14c8cb85db0808933eff055c3dfa58e1	NR_152059.1	95.074	406	19	1	1	405	289	694	0	638
14d30b85f6c5f64a0f07964095bc6034	NR_027573.1	100	403	0	0	1	403	320	722	0	745
1542e91c99d9766e4afa866f20f227e2	NR_037007.2	100	429	0	0	1	429	365	793	0	793
1567dbcae818cc3449bdce6f671e225d	NR_165699.1	99.057	424	4	0	1	424	353	776	0	761
1590cbad36947cbb3336355bf37b4ec4	NR_180451.1	99.534	429	2	0	1	429	355	783	0	782
15c71dc60a0b4e35fa5115904e171d76	NR_029160.1	100	404	0	0	1	404	310	713	0	747
15edb25a70ef95e8637944593352e7f3	NR_179296.1	100	424	0	0	1	424	341	764	0	784
15ef070d5440f03cbe8bde11e3b3aa78	NR_041343.1	99.764	424	1	0	1	424	357	780	0	778
15f48de78a112cc3dc6bdbdf52b24a0a	NR_118730.1	98.267	404	7	0	1	404	372	775	0	719
162fefaf71c55dcf892e5935c805cd89	NR_179587.1	98.02	404	8	0	1	404	345	748	0	702
16304af63fa2d9d65426a3d9b5167ac3	NR_116167.1	97.902	429	9	0	1	429	352	780	0	743
164039ed318e81bed8d1716161048ee2	NR_179658.1	98.02	404	8	0	1	404	370	773	0	702
1663fba28594abd9d24c978d270d42f7	NR_147401.1	99.534	429	2	0	1	429	349	777	0	784
169412bd7dc2fdd8dbd1829a218f1af8	NR_113118.1	92.254	426	29	4	1	424	345	768	1.5399999999999995e-171	601
16aabbe883060fbe8f2e1b783db61402	NR_028840.1	96.52	431	11	3	1	429	362	790	0	710
16abbdda1a2783a547c99db42061b8e4	NR_199906.1	96.04	404	16	0	1	404	371	774	0	658
16b353378e83ccd04972306173eb203b	NR_176800.1	99.07	430	4	0	1	430	320	749	0	773
16ce18a02726cb1c25307936703f645c	NR_179603.1	92.176	409	23	8	1	406	334	736	4.159999999999999e-162	569
170c4f5b5852492b8aa95e2b565d52a5	NR_044972.1	93.366	407	27	0	1	407	348	754	3.179999999999999e-173	606
170fca8fee1eea0c2365b78512477d1c	NR_197731.1	87.407	405	49	2	1	404	323	726	2.0099999999999994e-130	464
171e884eb70a3059b5b0b166e79f64a3	NR_113073.1	99.528	424	2	0	1	424	346	769	0	773
172eea8e3cbbc6b7be3a6f3160059bd6	NR_179531.1	93.35	406	27	0	1	406	364	769	1.4699999999999997e-171	601
1732c6423559c700878a86701e1713db	NR_180619.1	99.017	407	4	0	1	407	364	770	0	730
173ae448654ca5335227d3b8525c15a4	NR_041277.1	99.528	424	2	0	1	424	356	779	0	773
1760d7ce641c32eeada6f8b661c1f0da	NR_025569.1	87.209	430	53	2	1	429	331	759	1.2699999999999997e-137	488
1787d385b1ec5fa124d10b5251378775	NR_116204.1	100	429	0	0	1	429	260	688	0	793
17945b9805982ef642a391911fc4227b	NR_113270.1	100	404	0	0	1	404	365	768	0	747
179bc5e9485b412c482c0f90851bda14	NR_145535.1	99.511	409	2	0	1	409	336	744	0	745
17f792e2baec4dac3ba3dce1dd31bae9	NR_041343.1	94.824	425	20	2	1	424	357	780	0	662
1810284faa06deaa4583bfce1c246c61	NR_117387.1	99.764	424	1	0	1	424	337	760	0	778
182ec24a8e7a1de5beb69b5ae380606c	NR_147370.1	100	407	0	0	1	407	366	772	0	752
1871772af86f17e8d2f80f49154dd262	NR_179418.1	99.754	407	1	0	1	407	365	771	0	747
18a5715feac20876684e33c1a8bd8377	NR_181879.1	88.416	423	49	0	1	423	302	724	2.669999999999999e-144	510
18a9028dff6d3759193ec26771449c1c	NR_041750.1	99.767	429	1	0	1	429	341	769	0	787
18bb1c76e2a180d70f0f968573eeb7bd	NR_197730.1	96.782	404	13	0	1	404	329	732	0	675
18c04de540318b689fa42b29b90f0691	NR_179587.1	93.317	404	27	0	1	404	345	748	1.899999999999999e-170	597
18f61689b2e115a2b8e3602b8776fd10	NR_117425.1	99.301	429	3	0	1	429	340	768	0	776
19188e987666c6da27254c91aae9c33c	NR_113260.1	99.767	429	1	0	1	429	337	765	0	787
192582644c16b28a79756a5291aa9ba4	NR_181736.1	97.17	424	12	0	1	424	351	774	0	717
192bef2935cd481c2ce11838a0efb6b5	NR_074634.1	99.752	404	1	0	1	404	367	770	0	741
193955719a27fae9bcfcc02b3c5c05b8	NR_179330.1	90.663	407	37	1	1	407	344	749	3.2699999999999994e-153	540
19419e461246ee15a8c1bcf33aed9b36	NR_074634.1	99.752	404	1	0	1	404	367	770	0	741
1961d2a51913e6cf7fa68e996424d87b	NR_113030.1	99.528	424	2	0	1	424	354	777	0	773
19640a68b60bfbb4db620730004449f5	NR_074399.1	96.049	405	15	1	1	405	350	753	0	658
198b344bcc133e83561e6bed4a551178	NR_116168.1	99.534	429	2	0	1	429	352	780	0	782
19af6e18ddb9f4ad409117e4480de80b	NR_113957.1	99.301	429	3	0	1	429	338	766	0	776
19f97729303020bdcb27d4182b5df95e	NR_118554.1	93.612	407	26	0	1	407	346	752	8.829999999999997e-174	608
1a03eab87b42c9ce0c5101b738299f36	NR_043589.1	100	403	0	0	1	403	360	762	0	745
1a295a0c5ff32e881203429e3fcdbafc	NR_181755.1	100	430	0	0	1	430	371	800	0	795
1a403ee860d2a53774d5c07530c9a96f	NR_113073.1	98.349	424	7	0	1	424	346	769	0	745
1a6e484486bb8aeee8b51c607dd086a0	NR_180622.1	97.03	404	12	0	1	404	352	755	0	680
1acc5befa35af471a143d0c2bf2b874e	NR_113570.1	100	426	0	0	1	426	350	775	0	787
1acf05d01fc27d225d58f4ae1aadaab6	NR_024993.1	93.812	404	25	0	1	404	366	769	8.759999999999998e-174	608
1af89e0412a7ff7bb73ad842ace8022c	NR_179531.1	95.098	408	16	4	1	406	364	769	0	640
1affbd9e9a121bcd5ba6d1d1dd445293	NR_200000.1	100	407	0	0	1	407	318	724	0	752
1b1f1850c1613c9a2b6281ff1cf3512b	NR_112933.1	100	424	0	0	1	424	351	774	0	784
1b5b8d6ca5cb1fc75bf30c995ba4714b	NR_113067.1	99.292	424	3	0	1	424	342	765	0	767
1b9e228c67d6cb4da873dfd894c90049	NR_133025.1	100	424	0	0	1	424	292	715	0	784
1ba1e327f18b42a881ee00f6151c3aea	NR_147396.1	97.03	404	12	0	1	404	345	748	0	680
1bb3dd9fcf58b5e97c993fdea6455e29	NR_027562.1	97.778	405	7	2	1	404	335	738	0	697
1bbde85510d178f71392200a419fd80a	NR_173632.1	96.782	404	13	0	1	404	318	721	0	675
1bcc52cf02b7a5b07c218279d1ca4669	NR_074535.1	99.764	423	1	0	1	423	351	773	0	776
1bd61c9f4c3ed61f7967d403caad00c9	NR_104846.1	96.535	404	14	0	1	404	305	708	0	669
1bf15d3c338943a2bb3f1fed2abb4605	NR_189197.1	99.752	404	1	0	1	404	357	760	0	741
1c0e3048c987b219babf2544a8612655	NR_113899.1	99.767	430	1	0	1	430	347	776	0	789
1c56862a67fdf64c02534b22efea1934	NR_152059.1	100	406	0	0	1	406	289	694	0	750
1c70a75583b5b1a82b50b03197c922de	NR_144746.1	99.528	424	2	0	1	424	356	779	0	774
1caa9245bad0825a31dcce742968f275	NR_178273.1	99.505	404	2	0	1	404	328	731	0	736
1caecd4f3bb39e2b3b2b44973e0a7482	NR_044873.1	99.512	410	2	0	1	410	341	750	0	747
1ce283ec59254794bbda677ae42606e6	NR_074515.1	94.811	424	21	1	1	423	367	790	0	660
1d10e1433c9531aef1ad6166c3851255	NR_169358.1	97.872	423	9	0	1	423	352	774	0	732
1d1586bdaffba3e8dcabd76ebfcb1857	NR_165727.1	96.324	408	14	1	1	407	375	782	0	669
1d2c73917fa75e19031e4371ada743ab	NR_041277.1	100	424	0	0	1	424	356	779	0	784
1d4f5457dddfc98b4c1a95938f0ee813	NR_025651.1	99.509	407	2	0	1	407	367	773	0	741
1d76738851f34483ae79a127b679be71	NR_118554.1	93.643	409	22	4	1	407	346	752	8.829999999999997e-174	608
1d8504e24d8a724b4bc6d927ce903657	NR_181383.1	90.465	409	36	3	1	407	324	731	4.229999999999998e-152	536
1da530b2222a984e488b3f9a99fb2e70	NR_117139.2	95.802	405	15	2	1	404	363	766	0	652
1dadf8bed075bf291c4f8f5405580e0f	NR_151900.1	87.413	429	29	12	1	429	368	771	4.599999999999999e-132	470
1db331ef1773d7b27b8e386278202b7e	NR_113140.1	100	403	0	0	1	403	336	738	0	745
1dd359a604b5e45e96d7cb77af202bcd	NR_180641.1	99.534	429	2	0	1	429	333	761	0	782
1dda20f7f6eb269799a199f17a5d4d04	NR_113152.1	98.118	425	6	2	1	424	354	777	0	739
1ddd036b98f355d7f54facadaa9dff88	NR_113325.1	100	404	0	0	1	404	350	753	0	747
1df4c761c76c1c150f17f477d5312f1f	NR_028961.1	92.822	404	24	5	4	404	346	747	1.9099999999999994e-165	580
1df5350a98f5c9a1d57b17c5ab47a4d8	NR_180309.1	94.349	407	21	2	1	405	306	712	3.1399999999999993e-178	623
1e024a5879ca9b1f391eb91879321d1e	NR_147381.1	100	429	0	0	1	429	349	777	0	793
1e02b505287e7a29cdb413b15012e72e	NR_174324.1	92.822	404	29	0	1	404	363	766	4.1099999999999985e-167	586
1e071a4b82d7450b73c07e1e348a93bc	NR_199906.1	96.782	404	13	0	1	404	371	774	0	675
1e0a21dcd1aa6661df192dd8db297671	NR_028725.2	99.767	429	1	0	1	429	371	799	0	787
1e1059230efb80eb8a963e3869222e3f	NR_148624.1	100	404	0	0	1	404	272	675	0	747
1e1d5c250d57d2d3c6be0c4f4746b80d	NR_199906.1	98.267	404	7	0	1	404	371	774	0	708
1e1e840bfd57d8ae17f13c84e8b7fea3	NR_114789.1	93.086	405	26	2	1	404	364	767	8.819999999999996e-169	592
1e34eb3924a55e6fdbfd3ecaf0ec929b	NR_026413.1	92.093	430	32	2	1	429	337	765	1.2099999999999997e-172	604
1e4c8779e99972189f77d8bfaf469169	NR_199906.1	97.277	404	11	0	1	404	371	774	0	686
1e531ad323a2c6368d26f406ca262879	NR_026151.1	96.078	408	14	2	1	407	321	727	0	664
1e8e44dc519acc44a1738c33724fd187	NR_176530.1	96.552	406	14	0	1	406	375	780	0	673
