qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
0117a19ee071b740b9c2b029c390e0a4	NR_026146.1	99.751	402	0	1	1	402	328	728	0	736
011c28936fc5cb04cdc89e51e3eeaa92	NR_180233.1	99.532	427	2	0	1	427	329	755	0	778
0129288906b8e157640b03410e04cdcb	NR_181400.1	93.564	404	23	2	1	404	265	665	1.4699999999999997e-171	601
012abe140257adb98e1f5ab9e8b5f98b	NR_043681.1	92.822	404	25	3	1	402	330	731	5.279999999999998e-166	582
013294676ede34c290a25d5da1d2540d	NR_181532.1	100	422	0	0	1	422	339	760	0	780
01353923e2e6219198b8d092099e0d9f	NR_042093.1	99.532	427	2	0	1	427	363	789	0	780
013d22a2068848f7feb2742276eded4e	NR_116212.1	100	427	0	0	1	427	260	686	0	789
015ab1f940b0a1009d6e7e043ec08c66	NR_147378.1	99.007	403	4	0	1	403	356	758	0	723
015ce998953e085dd4d5011f7edd05e2	NR_029355.1	93.58	405	22	4	1	404	349	750	1.4699999999999997e-171	601
017f529e4a6af3a7948d08efe966832e	NR_027558.1	91.542	402	33	1	1	402	309	709	4.139999999999999e-157	553
018a85bfead83a8c3653332a128543d5	NR_028883.1	99.504	403	1	1	1	402	243	645	0	732
01a321a486fbe76aa638c603364aba8b	NR_117051.1	99.513	411	2	0	1	411	296	706	0	749
01a8129092053ee5e1eb5b2614417012	NR_112776.1	95.771	402	17	0	1	402	325	726	0	649
01acb7a841226cb488f7a7e8155c64fa	NR_173566.1	89.647	425	42	2	1	424	337	760	3.409999999999999e-153	540
01ee9b2cf2da4ce04fcc4fae00a10d61	NR_074277.1	99.052	422	4	0	1	422	369	790	0	758
01f6185b7fcf6113750a73c23f934d11	NR_144608.1	96.287	404	13	2	1	402	365	768	0	662
01fc05a7a9914d32f455b3bee15da522	NR_042007.1	99.752	404	1	0	1	404	360	763	0	741
020599fbbb43f8c01624f2976599bdcc	NR_173642.1	99.753	405	1	0	1	405	366	770	0	743
0217e86f67821ef0c58de8bfcd2e6ec6	NR_181386.1	99.506	405	2	0	1	405	320	724	0	737
02330e116cf57f193fdf8d8e9f9facb9	NR_176530.1	96.782	404	13	0	1	404	375	778	0	675
0233b33757204d57cff44985d94f90e0	NR_026111.1	92.974	427	30	0	1	427	356	782	3.3199999999999993e-178	623
0238cde3ac292ce4a0a1cd0d39defcac	NR_178280.1	99.005	402	4	0	1	402	348	749	0	721
02429185713b77e1a7ea58dccc7f4e28	NR_178281.1	99.751	402	1	0	1	402	357	758	0	737
0244e18d5935199c9d3a3d632587ab4c	NR_117506.1	99.754	407	1	0	1	407	328	734	0	747
0246885cf7157b74ba80daf1b827b996	NR_159118.1	100	422	0	0	1	422	327	748	0	780
024c0c193796869006ba3c8531140b8a	NR_104846.1	94.541	403	21	1	1	403	305	706	1.1199999999999996e-177	621
02505c0803ca3dfa7fc7a0e59a3493fc	NR_181430.1	99.766	427	1	0	1	427	384	810	0	784
0253c6f6c9495a34d8b8cd64b74e2763	NR_144607.1	99.502	402	2	0	1	402	299	700	0	732
0266f5ab4fd0a50056d133dc9524d5e3	NR_042058.1	100	427	0	0	1	427	385	811	0	789
026a7201865e340fc468259cc1429fd4	NR_179631.1	100	402	0	0	1	402	365	766	0	743
026fd0f9968c3b4d58c95e6bc2739ff4	NR_181403.1	96.782	404	12	1	1	403	263	666	0	673
02722911a5acef018effa209c76bbd0d	NR_158113.1	97.044	406	11	1	1	406	345	749	0	682
027308f71b9fe914a1d7f11e163d0c0d	NR_113076.1	91.726	423	33	2	1	422	341	762	4.299999999999999e-167	586
027566df2e04624a4da23bc43dbcef8f	NR_134772.1	96.766	402	13	0	1	402	314	715	0	671
028411e5b020d4ff5a8fa1b2f15ba274	NR_179331.1	96.535	404	14	0	1	404	346	749	0	669
029ed664a904c2240e13aa719fb8811e	NR_113708.1	98.829	427	5	0	1	427	323	749	0	761
02aaade0e0c17068a8061682592b8986	NR_179559.1	93.564	404	24	2	1	403	350	752	1.4599999999999996e-171	601
02af743734992840c4f63515daf859ba	NR_121735.2	92.506	427	32	0	1	427	357	783	7.179999999999997e-175	612
02b171c1d214ffb94239957acdf06416	NR_181757.1	96.287	404	15	0	1	404	306	709	0	664
02b216ad52190377ae2633a0eaf88526	NR_026314.1	99.005	402	4	0	1	402	347	748	0	721
02b3f4d43cd5d9ef65f723f972c82df4	NR_118128.1	99.751	402	1	0	1	402	191	592	0	737
02bf15068e3e7108f4912f7b2e144b1c	NR_179531.1	94.581	406	18	4	1	404	364	767	8.699999999999998e-179	625
02c6c96d55cd6be86b4c78cfc8542c34	NR_175447.1	97.43	428	9	2	1	427	267	693	0	728
02ce1abd803b9ca91e0458a51c6fcc02	NR_041611.1	99.532	427	2	0	1	427	352	778	0	778
02d84188fddfa2218b80357c311ed6a3	NR_042840.1	100	402	0	0	1	402	328	729	0	743
02de9d9e2b4480e19f20b3031e5c4411	NR_026229.1	98.361	427	7	0	1	427	353	779	0	750
02e02275f7cd2ec044d73754b893587a	NR_036800.1	99.502	402	2	0	1	402	343	744	0	732
02e1e971506b265659c0f5bf758c24b7	NR_165727.1	99.015	406	4	0	1	406	375	780	0	728
02f84b469122c6fdf0729371bfffc232	NR_152059.1	92.079	404	32	0	1	404	289	692	4.129999999999999e-162	569
0306c483c602371811f9e0858634216f	NR_176505.1	99.765	426	1	0	1	426	331	756	0	782
030b686c769ca2cedcafc1082e1c4f3e	NR_102852.1	96.305	406	10	3	1	405	365	766	0	662
030e36497ce2fd1e74aaf812d492c8db	NR_102884.1	94.03	402	24	0	1	402	348	749	2.419999999999999e-174	610
031b911a91105b4214fc64b8b72cec50	NR_036928.1	99.751	402	1	0	1	402	350	751	0	737
03230ffb9a74f62fbe529630136ea733	NR_181407.1	98.756	402	5	0	1	402	372	773	0	715
0327ddaab816dd507181e2ff8143d36d	NR_041978.1	99.766	427	1	0	1	427	314	740	0	784
032c6466625adccb6b51bf1aadf5c780	NR_044289.1	92.383	407	26	5	1	407	345	746	8.959999999999998e-164	575
0347445b6784e3d32c70126b005ffa6e	NR_113270.1	100	402	0	0	1	402	365	766	0	743
0348ba369e8cf2a90751fc6958f3c644	NR_172588.1	75.434	403	89	9	5	402	2	399	4.86e-47	187
034fbea73ba3e957acc8c9f279443dd0	NR_043142.1	92.01	413	25	2	1	413	340	744	3.269999999999999e-163	573
0360fae26a122504c8a7ae97bea98046	NR_199999.1	95.309	405	19	0	1	405	318	722	0	643
03618611c1d2c7405c330447a1b27370	NR_133800.1	99.502	402	2	0	1	402	299	700	0	732
036736d852bd016128e45e3aca6963c6	NR_159238.1	96.526	403	12	2	1	402	321	722	0	665
036ab23624410dd38194464c9116e7ee	NR_114326.1	99.751	402	1	0	1	402	351	752	0	737
038e26304995e9b668a387db4dbe0f30	NR_181198.1	96.028	428	15	2	1	427	285	711	0	695
038f28510d3170af3dce5c2262637f67	NR_148574.1	90.819	403	33	4	1	401	348	748	4.1599999999999985e-152	536
03918533c6734360851120913b131101	NR_112945.1	99.763	422	1	0	1	422	344	765	0	774
03985d8cedc2a12fbf686965e17437b6	NR_147371.1	97.767	403	9	0	1	403	294	696	0	695
039aa10851da48633b422764ba7a8659	NR_117624.1	99.533	428	2	0	1	428	345	772	0	780
039ac4111305288a220c37770e667e7a	NR_197728.1	99.754	407	1	0	1	407	350	756	0	747
039f1324f02c43cee34237cf200c7c51	NR_042832.1	99.752	403	1	0	1	403	347	749	0	739
03a134ffdaba95481016a7a20fe4c070	NR_144747.1	91.981	424	30	3	1	422	354	775	9.239999999999997e-169	592
03b20eead03ca3b695fec50237a0e0f7	NR_037007.2	99.623	265	1	0	1	265	532	796	9.819999999999998e-137	484
03bb836c7fdae5f50e8cb1d0c859cdb6	NR_148620.1	95.545	404	15	3	1	403	212	613	0	643
03c7251c16a893ce1c5ceb882b6da278	NR_159218.1	94.313	422	24	0	1	422	335	756	0	647
03cfe529c3d731f8e29388630f5fd3b6	NR_144737.1	92.84	405	24	4	1	401	364	767	5.269999999999998e-166	582
03dba67b47a6805532ca06d08cdc577a	NR_043795.1	96.721	427	14	0	1	427	325	751	0	712
03e0c2f9ababfdfee1d3c82f3a9c3bb8	NR_179325.1	99.297	427	3	0	1	427	317	743	0	773
03fc415702dfe1b02e969503842c21c2	NR_041960.1	98.015	403	7	1	1	402	239	641	0	699
040eb798522903c6990445becd9c48c5	NR_113077.1	97.625	421	10	0	1	421	346	766	0	723
043a6e06079896894dedcf5903fa7daa	NR_074399.1	95.285	403	18	1	1	403	350	751	0	638
043dccac1927dddf17ae43e99a21eba5	NR_147377.1	100	423	0	0	1	423	358	780	0	782
04457f7adc6e79ab27896a470a80cd3c	NR_173632.1	96.766	402	13	0	1	402	318	719	0	671
0465eb96ddba2ec5c16e4e0e7f77ead8	NR_125628.1	85.781	429	55	6	1	426	353	778	5.939999999999998e-126	449
0472fad9f85dee37bcd8e71c66e8cdfe	NR_174341.1	100	427	0	0	1	427	361	787	0	789
0483ff2c0b34f807f5f2e6bfebdc7a4b	NR_189244.1	96.287	404	15	0	1	404	380	783	0	664
0491750a8eddf7dfad9d80798dad589d	NR_041342.1	98.815	422	5	0	1	422	353	774	0	752
0493a796e3cdeb51317a10f59dc34329	NR_171478.1	94.09	423	23	2	1	422	350	771	0	641
0494a36a7fc09449624070ea9d21cbb0	NR_115345.1	85.679	405	57	1	1	405	355	758	9.499999999999997e-119	425
04a8618ce61b4c9797ad983f92e6b159	NR_117758.1	99.752	404	1	0	1	404	339	742	0	741
04be702b895fe5ed0568344daf564276	NR_037007.2	100	427	0	0	1	427	365	791	0	789
04c39955fb85ee308698da9608cfb310	NR_180597.1	100	427	0	0	1	427	345	771	0	789
04d8e6ad574d1500c37a017c99543286	NR_104846.1	96.517	402	14	0	1	402	305	706	0	665
04ece1dbd4ac08ca8577697b86f21008	NR_114789.1	94.776	402	21	0	1	402	364	765	2.4099999999999993e-179	627
04edfd21052cbf72274416119228fe39	NR_027558.1	93.103	406	23	4	1	406	309	709	3.189999999999999e-168	590
050e515595ee9a13f1550589b4df48c8	NR_041446.1	83.886	422	68	0	1	422	340	761	4.649999999999999e-112	403
0519ed95e3ceabb6677c7574de9f1a58	NR_041342.1	99.052	422	4	0	1	422	353	774	0	758
052356a8ef97b41e338af4c06463beab	NR_136475.1	86.493	422	57	0	1	422	348	769	2.0999999999999992e-130	464
05292c78541759fb651c9b1295c0990c	NR_112943.1	96.314	407	15	0	1	407	343	749	0	669
052ba7abaeaa968c4f79e3f97d1f0a2f	NR_117678.1	100	427	0	0	1	427	343	769	0	789
054540768f09a2a30a03216d43f3a628	NR_102884.1	88.366	404	43	4	1	402	348	749	5.509999999999999e-136	483
054694e3e46be431423c49f926f929c2	NR_113393.1	89.767	430	38	6	1	427	374	800	7.389999999999999e-155	545
05492ac785ca3bfe591e887598af5d4a	NR_158091.1	87.351	419	53	0	4	422	331	749	2.0899999999999995e-135	481
054c83018187a0b753a4e1586cf94423	NR_148259.1	94.811	424	18	4	1	422	303	724	0	658
05666c6c8679a416b6475061848af4db	NR_044491.1	99.764	423	1	0	1	423	344	766	0	776
0575d6fbc2a85dc84a0a7d92a61289e7	NR_144727.1	93.58	405	23	3	1	405	352	753	1.4699999999999997e-171	601
05a028ce3fd2062ed3b2c20545a483d8	NR_197731.1	93.532	402	26	0	1	402	323	724	5.249999999999998e-171	599
05b4ac583f33bc5774575cbf61cd13c6	NR_181885.1	99.254	402	3	0	1	402	352	753	0	728
05c46c913fac32c1fe017cd68b4e263f	NR_175439.1	85.185	432	52	11	1	426	363	788	5.989999999999999e-121	433
05cd10f8f12211bac35303f8a5b93b9f	NR_179535.1	98.571	420	5	1	1	419	352	771	0	741
05cd250b776274d5471a4c6c5666a2e6	NR_148764.1	100	427	0	0	1	427	345	771	0	789
05d429713db038fa66aa06f0a08f84d9	NR_074399.1	96.278	403	14	1	1	403	350	751	0	660
05d757dba88ddd1e1e4e9974857a2b09	NR_181397.1	96.517	402	14	0	1	402	320	721	0	665
05ea51ac98d435a1ec057b35e2c12d9f	NR_074397.1	84.75	400	52	9	3	397	352	747	9.549999999999998e-109	392
05ec80ca7a90a1a299bb8beff01a6181	NR_144614.1	99.765	426	1	0	1	426	305	730	0	782
05eec691db53bbdde714a8fdd697cc0c	NR_118554.1	91.605	405	31	2	1	402	346	750	3.199999999999999e-158	556
060058b1b457fbff2ec958c204450d8d	NR_024783.1	99.762	420	0	1	1	419	324	743	0	769
060106393ab1ba4e7a4f045baa2ff4e6	NR_121696.1	100	401	0	0	1	401	348	748	0	741
060f0fd71facc9b2977d07b0032f6948	NR_029335.1	99.296	426	3	0	1	426	267	692	0	771
0620ba014f97384271d2238266026fbd	NR_026111.1	99.766	427	1	0	1	427	356	782	0	784
06224e582b102517d9aa7d3d43046f19	NR_044054.1	94.307	404	19	4	1	402	314	715	5.209999999999998e-176	616
06227e328f43f06082a2dd7a67ff4edb	NR_102866.1	88.525	427	37	11	1	421	348	768	3.429999999999999e-143	507
0627d8edd3f60bd04f3a68d9b83a2d67	NR_028997.1	99.256	403	3	0	1	403	320	722	0	728
062ce343b799626f07c788c476cb9186	NR_180986.1	98.01	402	8	0	1	402	364	765	0	699
062df6f7cd3a48247d2a4658df79a4db	NR_179587.1	97.512	402	10	0	1	402	345	746	0	688
063e667a4134aca1ee85e14024057363	NR_074634.1	99.005	402	4	0	1	402	367	768	0	721
064e8efe1febb870ec77a609793361dc	NR_199415.1	100	402	0	0	1	402	355	756	0	743
065408a028377f874048b429567e2ac9	NR_179391.1	98.01	402	8	0	1	402	349	750	0	699
066039481144f46b5e7a17a05858aa9b	NR_042200.1	96.535	404	10	4	1	402	335	736	0	665
0662cbe593269afd509474ed5ad858b9	NR_075051.2	99.766	427	1	0	1	427	387	813	0	784
0668925208812ea239ce363a4a1c26e8	NR_179538.1	94.279	402	23	0	1	402	363	764	5.209999999999998e-176	616
06858df2fbd352aedac92c93a62a4b5a	NR_116747.1	99.751	402	1	0	1	402	318	719	0	737
0686601dd15d165c09e4e71198d52a77	NR_041621.1	87.935	431	43	9	1	427	337	762	5.849999999999998e-141	499
06ac319503697277407bb65368fe9efa	NR_179325.1	99.297	427	3	0	1	427	317	743	0	773
06afb5b9b7920dd9b7feffd3526368fc	NR_126194.1	98.337	421	7	0	1	421	352	772	0	745
06b97e36610791b99fb37b1ec8bab165	NR_041608.1	96.714	426	14	0	1	426	331	756	0	710
06c1a0b5308b14b841232fca91900c94	NR_074902.1	99.766	427	1	0	1	427	358	784	0	784
06c8239955703dcaaa5fd469eeec1358	NR_041307.1	99.763	422	1	0	1	422	351	772	0	774
06d10df5366b5606116efbcd243284c2	NR_026024.1	91.232	422	37	0	1	422	332	753	2.6099999999999993e-164	577
06d73586647530a8797594a77f98a109	NR_027562.1	97.767	403	7	2	1	402	335	736	0	693
06da7f41903063bba3ac1faecc499d11	NR_173624.1	91.647	419	35	0	4	422	335	753	1.9999999999999993e-165	580
06f4ae0e9066f7d2eee75132c5fd5730	NR_181384.1	89.435	407	36	7	1	405	267	668	3.299999999999999e-143	507
06f4e7cdceb19af8b47855411e1692ac	NR_074377.1	100	402	0	0	1	402	348	749	0	743
0700b7f158c822737fdab28f9a1e4b53	NR_179388.1	99.502	402	2	0	1	402	352	753	0	732
070175299e62656222c1900a4edcc5ee	NR_112933.1	100	422	0	0	1	422	351	772	0	780
0713a1462e345e4b3b3a85fea9a1dd7d	NR_029097.1	99.751	402	1	0	1	402	308	709	0	737
072744995983ec27a164a530853b5ea1	NR_181245.1	95.025	402	20	0	1	402	301	702	0	632
0728e4b97d855a44163697d5ab696019	NR_179548.1	95.522	402	18	0	1	402	365	766	0	645
072fdfe977eb1e26144d2020fcc657e8	NR_146661.1	98.507	402	6	0	1	402	319	720	0	710
0733939491cbb20175f81561d189772d	NR_028883.1	99.504	403	1	1	1	402	243	645	0	732
073da91cc54d7a78ce0fd199750e5603	NR_041342.1	99.052	422	4	0	1	422	353	774	0	758
07418ef325848aed51b3e6ba9131f0c0	NR_175426.1	98.126	427	8	0	1	427	331	757	0	745
0747eb8c577481ea482afdf609fa6489	NR_159118.1	99.526	422	2	0	1	422	327	748	0	769
0750c8ab2141b9e10bc27287ac1ffd74	NR_180797.1	97.27	403	9	2	1	402	363	764	0	682
075ffb282f00837ce77d8ca9f39406db	NR_173688.1	92.822	404	26	3	1	403	338	739	5.299999999999998e-166	582
0765c0c663336463b3b6bdec60c49c7f	NR_074613.1	99.751	402	1	0	1	402	367	768	0	737
077598f94f2d54bc43c7ff55ff554e21	NR_153680.1	77.053	414	72	21	5	405	331	734	6.249999999999999e-56	217
077d45c6b7641fc08e649fac13b62a9d	NR_025635.1	99.532	427	2	0	1	427	304	730	0	778
0790e597348f3a67982c895a2b22af7a	NR_116589.1	85.396	404	55	4	1	402	283	684	5.67e-116	416
07a4ebc17457d604828143eb89402eec	NR_104846.1	97.512	402	10	0	1	402	305	706	0	688
07ac1c3a66855693f1136c052e70e2c9	NR_043672.1	93.587	421	25	2	3	422	343	762	2.529999999999999e-179	627
07b25067c18d9e68e262e05026a6c6ed	NR_177763.1	89.801	402	38	3	3	402	225	625	7.069999999999998e-145	512
07ca66b7758cccd257f2e83d6a696b54	NR_104907.1	95.545	404	15	3	1	402	332	734	0	643
07d313706ba0c85687c8d95b664b84bc	NR_178515.1	99.532	427	2	0	1	427	337	763	0	778
07d8914c9025687a61f5c37f759f6815	NR_157635.1	100	427	0	0	1	427	372	798	0	789
07dd09e1dbfc06027f7c65f58b8c70ef	NR_041461.1	99.291	423	3	0	1	423	356	778	0	765
07eb069b663866c4823716070ca0e79b	NR_158111.1	96.02	402	15	1	1	402	366	766	0	652
07f78f1497cb24f6693bea8e89df9148	NR_074634.1	93.812	404	21	4	1	402	367	768	1.1299999999999996e-172	604
08103eba808b71bec3cd95a7cb12fc27	NR_041277.1	99.289	422	3	0	1	422	356	777	0	763
081926b1a91730790df21c1eb24f442e	NR_179423.1	96.059	406	14	2	1	405	366	770	0	660
081a78d654f29a4936056d6e823b7460	NR_118554.1	94.321	405	20	2	1	402	346	750	1.4499999999999993e-176	617
083231ae7e6979dedb574add6b87407e	NR_179329.1	91.872	406	30	3	1	405	344	747	1.9299999999999992e-160	564
083c4b31aba8e2d02869050b09a1c908	NR_074902.1	99.532	427	2	0	1	427	358	784	0	778
084691dd0c1424493e0d1464db4195f2	NR_181386.1	91.358	405	33	2	2	405	321	724	4.169999999999999e-157	553
0849785cba94140dcabd7c84de612cff	NR_152059.1	95.05	404	19	1	1	403	289	692	0	634
084a2db0c5ef76b7ebf5bfbc0fb41c09	NR_178515.1	99.766	427	1	0	1	427	337	763	0	784
086fce287b6667a9efdf25c079af3044	NR_180884.1	86.139	404	52	4	1	402	288	689	5.639999999999999e-121	433
0872ee96003e931447bfbda18e048d00	NR_112998.1	92.138	407	32	0	1	407	344	750	8.959999999999998e-164	575
088877ad68faabfbab81c359b99b4644	NR_199906.1	98.259	402	7	0	1	402	371	772	0	704
088d8cda6f7cbeb94b8138a8267f7354	NR_044647.2	92.075	429	28	6	1	426	369	794	5.579999999999998e-171	599
089a1f1f72e5358297250366530029ed	NR_025904.1	100	427	0	0	1	427	352	778	0	789
08a1ca186cce0660dac1ca5d6a1ee636	NR_119182.1	99.755	408	1	0	1	408	276	683	0	750
08b6589d6eb526e1a59a25740fcd277d	NR_041880.1	99.766	427	1	0	1	427	299	725	0	784
08b73661fb8b94854ee83d692130c972	NR_181384.1	87.282	401	50	1	3	403	269	668	3.349999999999999e-128	457
08b9e507c004c725c3b8a0c04bb4a7e4	NR_181736.1	99.763	422	1	0	1	422	351	772	0	774
08bb4509becc23e990f7a3d0ed65e383	NR_157656.1	98.598	428	4	2	1	427	326	752	0	756
08e816ea0f0c9c8254ff56ccf86922dd	NR_199416.1	77.372	411	79	13	1	404	324	727	2.23e-60	231
08e91014e3d9c1c1329d013f141cd5bd	NR_074249.1	86.732	407	43	11	1	401	319	720	9.329999999999997e-124	442
08ebdd3de85c89c2ab4212cc9b046782	NR_041960.1	98.511	403	5	1	1	402	239	641	0	710
08ebecb95d86464d592f0f6686951fa5	NR_169358.1	100	421	0	0	1	421	352	772	0	778
08ed17794e8af08e5f0fb28b4e415a5a	NR_042832.1	98.263	403	7	0	1	403	347	749	0	706
09023e0b62455bc1971a6c59d24d3864	NR_074505.1	98.341	422	7	0	1	422	346	767	0	741
090247b348e6b043eb800973196a75a1	NR_029164.1	96.462	424	15	0	1	424	366	789	0	702
090ca2f93cd06261fbdf11f905df0717	NR_113103.1	100	422	0	0	1	422	358	779	0	780
090f6e6264f85558d3a35bfb7477a851	NR_113151.1	99.763	422	1	0	1	422	355	776	0	774
091bed98cc960cc0fda9c7c5e574c395	NR_181937.1	83.953	430	56	11	4	427	311	733	6.089999999999999e-111	399
091ce4dbaba63f963358fcfac4be461b	NR_179330.1	90.864	405	36	1	1	405	344	747	9.039999999999999e-154	542
092c1f0958f12242bdc0cc3224479e77	NR_043575.1	86.183	427	56	3	3	428	336	760	9.929999999999997e-129	459
09319ac323f77f615ddb75ed744ac20e	NR_074376.1	99.526	422	2	0	1	422	368	789	0	769
09403870435de24e0d1079059a287957	NR_134088.1	100	407	0	0	1	407	335	741	0	752
094dab4284229c55278a2064874c2f6c	NR_042007.1	99.752	404	1	0	1	404	360	763	0	741
095dba4b503de7104db30fe5c94d1cdd	NR_125571.1	99.751	402	1	0	1	402	332	733	0	737
0968d1591fc1e301e4a872e2d7cdc336	NR_179538.1	100	402	0	0	1	402	363	764	0	743
096c892aa3ee5665060b1ce783806904	NR_176530.1	97.277	404	11	0	1	404	375	778	0	686
096cb1590806c25cc3cef9da6f82ed9a	NR_178978.1	100	422	0	0	1	422	363	784	0	780
096f6bd85fe9519eac1e50c06125822e	NR_113243.1	97.887	426	9	0	1	426	345	770	0	737
098e4fce9928fe2c6686f51a5af1e8b5	NR_112943.1	97.63	422	10	0	1	422	343	764	0	725
09ad3f07c79e7bbc78206689dc55492d	NR_176530.1	100	404	0	0	1	404	375	778	0	747
09ad4dfad14c94e79c63c6469d06a672	NR_113073.1	99.052	422	4	0	1	422	346	767	0	758
09b7b8af0e48160843d1c27f01ce4df1	NR_042372.1	100	402	0	0	1	402	320	721	0	743
09c178b6d7cbded0979120f97e1cc37c	NR_029355.1	93.596	406	21	5	1	405	349	750	1.4699999999999997e-171	601
09c6eb7d1754ec0849c53c7df87b2f3d	NR_158111.1	96.517	402	13	1	1	402	366	766	0	664
09d6feb4f3bac2c4945bee856951127b	NR_180523.1	99.751	401	1	0	1	401	345	745	0	736
09dd295492995b979a79e38ed5ac6252	NR_181387.1	96.278	403	14	1	3	405	321	722	0	660
09edf3e9145bc4fe5461b2419114cb31	NR_113319.1	100	402	0	0	1	402	367	768	0	743
09ee2de368be39792a2085772236481e	NR_126182.1	92.541	429	26	6	1	426	343	768	2.579999999999999e-174	610
0a16cbabf252d83f82f7b9342913973e	NR_029147.1	98.104	422	8	0	1	422	361	782	0	736
0a1f5ed70dcb37a86924dbd5fde981af	NR_113392.1	100	428	0	0	1	428	340	767	0	791
0a25a8dcca0dcc62ce66d46bfddeda5a	NR_147396.1	95.782	403	15	2	1	402	345	746	0	649
0a2cd96233533aac3135bb22af957a7a	NR_133750.1	97.156	422	12	0	1	422	332	753	0	713
0a316297624f7e74ab488dc798a7791f	NR_074436.1	98.039	408	8	0	1	408	338	745	0	710
0a49a32752b611a144ddd506a2155134	NR_144750.1	100	422	0	0	1	422	358	779	0	780
0a4b4f1699cde55cd898aa35d0202f23	NR_113332.1	99.766	427	1	0	1	427	356	782	0	784
0a52c60d5d7f18562bc7983aad4320f9	NR_179996.1	94.293	403	21	2	1	402	380	781	5.209999999999998e-176	616
0a5d263be924acde7d48d65424b902a3	NR_179072.1	95.498	422	19	0	1	422	344	765	0	675
0a67b5174d2d211b346bff5938d2f645	NR_108203.1	97.196	428	10	2	1	427	289	715	0	723
0a70f565e9a3721917e0a09133221db0	NR_199416.1	77.396	407	86	5	1	404	324	727	4.789999999999999e-62	237
0a726da423ece8e9e6dca00bd59fb171	NR_159917.1	75	400	92	5	3	396	285	682	2.87e-44	178
0a786c3abc605f5eae8b06e5ebb48fff	NR_112945.1	99.763	422	1	0	1	422	344	765	0	774
0a7e71e97a281b72e198a7b5e19a72c2	NR_074515.1	99.289	422	3	0	1	422	367	788	0	763
0a809120745a8dacbc47531143b28401	NR_024862.1	100	427	0	0	1	427	346	772	0	789
0a90288daf3dc3323f80fd02c3d16b00	NR_102852.1	94.815	405	18	1	1	405	365	766	6.739999999999998e-180	628
