qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
0a3b9b40e613f4519ce6681881ee30db	NR_118512.1	100	140	0	0	1	140	323	462	3.1299999999999995e-69	259
0b479796976d799ed6cdf0cc416ce3d6	NR_028997.1	99.275	138	1	0	3	140	317	454	1.8799999999999998e-66	250
0b81950d1879fff01bc092ea7d7ecc7b	NR_044873.1	100	144	0	0	1	144	336	479	1.94e-71	267
0c230b40854bbee43eda732abd24b27b	NR_041880.1	98.773	163	1	1	3	164	296	458	4.809999999999999e-78	289
0c5cd592ac94cf2ff01ed2d5a99983a7	NR_041351.1	99.371	159	0	1	1	158	353	511	1.6599999999999998e-77	287
0c6aa395d1188e73a5910d579d6cf155	NR_044873.1	99.306	144	1	0	1	144	336	479	9.009999999999999e-70	261
0cb9249ab2a0835dd4da5c35dcbfac7b	NR_173688.1	91.549	142	9	2	1	142	333	471	3.28e-49	193
0cb92e0beca65b685521fa5b7da371c2	NR_179535.1	97.452	157	4	0	1	157	347	503	5.959999999999999e-72	268
0d4a429548b10f56441a40ce23173265	NR_074890.1	100	336	0	0	1	336	43	378	9.239999999999998e-178	621
0d4b973345af73a7c0fce05c853e9c27	NR_028835.1	96.914	162	5	0	3	164	356	517	4.8499999999999996e-73	272
0d549fed34e1b3ec80cc20cd2168cf86	NR_180797.1	99.27	137	1	0	3	139	360	496	6.719999999999998e-66	248
0db13ed2bc50fbb1e55646f415b1800d	NR_180797.1	99.281	139	1	0	1	139	358	496	5.2e-67	252
0dc967fb9ad429882d4c83bd6102e1db	NR_027558.1	92.908	141	8	2	1	141	304	442	1.4999999999999998e-52	204
0dfd63e18deef37283baafd541507b72	NR_102944.1	94.862	253	9	4	1	251	36	286	5.769999999999999e-109	392
0e03d8dfcc60400d97e6388a0e086684	NR_029164.1	99.383	162	1	0	3	164	363	524	1.0299999999999998e-79	294
0e1590fd7ce0532b19accc03604e3be3	NR_179410.1	100	142	0	0	1	142	361	502	2.4599999999999998e-70	263
0e52a2af2e8b5b93226dc2558686a4ac	NR_151982.1	99.296	142	0	1	1	141	260	401	4.089999999999999e-68	255
0efe69efad60c250f4f6c42460d7112d	NR_125690.1	99.472	379	2	0	1	379	13	391	0	689
0f486e7de304f71a0c1c3ef7dcf9a7ba	NR_118554.1	99.296	142	1	0	1	142	341	482	1.1499999999999998e-68	257
0f80e1decfe2c98f9e6f19da244b5934	NR_189254.1	88.028	142	16	1	1	141	348	489	1.97e-41	167
0fa3a74b69c48a9a6563a8bef9939589	NR_179562.1	98.171	164	3	0	1	164	355	518	1.7299999999999996e-77	287
101c65faa79e30e814e3195381d3d7d9	NR_184631.1	99.39	164	0	1	1	163	247	410	2.8599999999999998e-80	296
1092e68c80dace3774281480af415680	NR_144743.1	91.549	142	12	0	1	142	364	505	2.53e-50	196
10c805149fa72da0d330c24d018d4739	NR_181430.1	100	162	0	0	3	164	381	542	2.22e-81	300
10eb1a7473ab3108fedff10e2ca8ca16	NR_104836.1	100	139	0	0	1	139	345	483	1.1199999999999997e-68	257
1118ac45bfd133736351881292126fb9	NR_044841.2	99.281	139	0	1	1	138	343	481	1.8499999999999996e-66	250
1139f4f700e4e663f57bf2afb9e3dd52	NR_179418.1	100	275	0	0	1	275	36	310	6.039999999999998e-144	508
11b2ed40ab19700bb27c7dcaef02b56d	NR_029164.1	99.387	163	1	0	1	163	362	524	2.8599999999999998e-80	296
122af8a25c805402cb74d33f1610c73e	NR_118558.1	100	164	0	0	1	164	314	477	1.7199999999999995e-82	303
125a45bdf69ed95688c595941721d423	NR_074902.1	99.39	164	0	1	1	163	353	516	2.8599999999999998e-80	296
12add80fa53f0d5a8be4ada9c20553f0	NR_074515.1	99.371	159	1	0	1	159	362	520	4.639999999999999e-78	289
12afc34d3403859ec8bc5d296ca957d7	NR_074515.1	99.371	159	1	0	1	159	362	520	4.639999999999999e-78	289
12bfd92a5684d9f28cf708a3c3941d61	NR_134155.1	84.615	143	18	4	1	143	324	462	4.37e-33	139
12ce7431044aef8fa46d8158179637d9	NR_147396.1	99.281	139	1	0	1	139	340	478	5.2e-67	252
12d08754b0e3f50da67bda45f3c41c3b	NR_180833.1	100	139	0	0	1	139	349	487	1.1199999999999997e-68	257
12fe01e4021fe530e6dc586ffd3dda4a	NR_180451.1	99.734	376	1	0	1	376	40	415	0	689
1322e27fabcac1604df4bcb5577be5a7	NR_181087.1	99.415	342	0	2	1	342	59	398	3.389999999999999e-177	619
141f9e97c72937445d20f888766461ab	NR_197695.1	99.394	165	1	0	1	165	356	520	2.2399999999999997e-81	300
1423c7c27513490563fa843920593df8	NR_181391.1	100	139	0	0	1	139	261	399	1.1199999999999997e-68	257
144e4e79a8b3392796f3b0887c240537	NR_112759.1	99.411	509	3	0	1	509	17	525	0	924
14e01371d10dc32555468d54c48d21f5	NR_036777.1	100	118	0	0	1	118	21	138	4.3599999999999996e-57	219
15a930fa893bdc88fb596bf8ade04b11	NR_147396.1	99.281	139	1	0	1	139	340	478	5.2e-67	252
15f31b2f1c41b05f05fd2a903d586e5e	NR_074784.2	99.563	229	0	1	1	228	43	271	3.089999999999999e-116	416
165933629d2da1fb1255de87058004ae	NR_114783.2	97.561	123	0	3	1	123	32	151	1e-53	207
1687618e8c509e18f4d2652ab1ff3d7b	NR_181532.1	99.795	488	1	0	1	488	20	507	0	896
16c7170a30626d135fc283b43d0e6aa7	NR_112940.1	99.275	276	2	0	1	276	23	298	3.649999999999999e-141	499
16cefd6a4aa0d37070627669093b748e	NR_181387.1	93.662	142	8	1	1	142	314	454	9.049999999999998e-55	211
178976f4bd953ce284ea218350da8bbf	NR_074613.1	100	139	0	0	1	139	362	500	1.1199999999999997e-68	257
179f364aafb203c236f7230f98f8dc20	NR_104826.1	99.458	369	2	0	1	369	23	391	0	671
17f53566f5c75c593f1621270451526e	NR_179521.1	96.296	162	6	0	3	164	346	507	2.2599999999999996e-71	267
181195c8ce3ad9ddc532f257a9124131	NR_041351.1	98.742	159	2	0	1	159	353	511	2.1599999999999994e-76	283
181361df65bc7a9004c428266126ec65	NR_112976.1	98.726	157	2	0	3	159	323	479	2.79e-75	279
18f7fe4832be52b14a1ec9417ac4fbd2	NR_112938.1	99.371	159	1	0	1	159	338	496	4.639999999999999e-78	289
1943495dfe2b4f38e6f3f81a92aec5db	NR_112933.1	100	159	0	0	1	159	346	504	9.979999999999998e-80	294
197810c2011891c89d2c2462bcc552a2	NR_119030.1	100	164	0	0	1	164	336	499	1.7199999999999995e-82	303
19b5bd30ab2bb53e0f081e6857bbfa34	NR_074515.1	100	275	0	0	1	275	47	321	6.039999999999998e-144	508
19cccbf52d4dd939637fd9a928dbbd26	NR_044473.1	96.97	165	5	0	1	165	307	471	1.0499999999999998e-74	278
1a1f96e9e64e20803f751e6c7ffbf8f2	NR_044624.1	88.652	141	14	2	3	142	341	480	1.54e-42	171
1a6abe5bc39283805f7cc131213141b4	NR_181394.1	99.281	139	1	0	1	139	318	456	5.2e-67	252
1a945eb20145812066c5d233c1bd783a	NR_180148.1	100	142	0	0	1	142	361	502	2.4599999999999998e-70	263
1b2b6114bcab59880fa67fbfd03572a5	NR_112900.1	90.141	142	14	0	1	142	353	494	5.479999999999999e-47	185
1ba2aae2a0e9b34d09b9486f3a8bf9d5	NR_113068.1	100	159	0	0	1	159	348	506	9.979999999999998e-80	294
1c35137c01cdaa8f98f43a202b63bbea	NR_074515.1	98.844	173	2	0	1	173	47	219	3.9299999999999996e-84	309
1c3c689f1eed717d9e790b036de5812e	NR_112942.1	100	159	0	0	1	159	335	493	9.979999999999998e-80	294
1c5556a194dab59750bd8ad62dcfa426	NR_144614.1	99.39	164	1	0	1	164	300	463	7.999999999999999e-81	298
1cfae177ffc6697ff4938dc83e0ed0b8	NR_199417.1	99.281	139	1	0	1	139	354	492	5.2e-67	252
1da95caf72d37253b41881b8babe8a4c	NR_113383.1	99.27	137	1	0	3	139	361	497	6.719999999999998e-66	248
1dee918243876549ef9f0ef211d07ba2	NR_042940.1	93.976	166	7	3	1	164	250	414	8.169999999999999e-66	248
1e28155d087b027edbc39b1c0673dd59	NR_028833.1	99.394	165	1	0	1	165	359	523	2.2399999999999997e-81	300
1e2a33f4f8c90957d3bd55c8e6fd844f	NR_176567.1	87.657	397	43	5	41	435	2	394	3.639999999999999e-128	457
1e71752138a54e46c7b9cfbb927e84fb	NR_074399.1	97.122	139	4	0	1	139	345	483	5.229999999999999e-62	235
1f4b3a872f5eaef482f0d7ff025b6a99	NR_118674.1	99.281	139	1	0	1	139	368	506	1.4399999999999999e-67	254
1ff8b5a3b619bcfa82b226f76fde03ab	NR_074890.1	100	164	0	0	1	164	351	514	1.7199999999999995e-82	303
20307135a396f49c489281b099713516	NR_118386.1	100	164	0	0	1	164	330	493	1.7199999999999995e-82	303
208f4e67253f6729e28a7094833ed86a	NR_074376.1	100	159	0	0	1	159	363	521	9.979999999999998e-80	294
20b019c74e50ee6eeee3b6a883b39014	NR_181387.1	94.406	143	5	2	1	142	314	454	1.9399999999999998e-56	217
20f18287f74fe759f82eb8c0e962dd6e	NR_119284.1	88.732	142	16	0	1	142	485	626	1.19e-43	174
21a6e10c30e98e49aab04516922fcd3a	NR_180617.1	97.842	139	3	0	1	139	349	487	1.1199999999999997e-63	241
222e20b08c1f2bc4707bed229f91e9ec	NR_159118.1	98.113	159	3	0	1	159	322	480	1.0099999999999997e-74	278
22647feb483ba8bb2985195c598eb472	NR_119284.1	88.571	140	12	4	3	138	487	626	1.92e-41	167
22ab9ec73df568ae5054c841b242ee20	NR_041351.1	99.593	491	1	1	1	490	36	526	0	894
231da74d83aec5218a7e71089995e75b	NR_115241.1	100	105	0	0	1	105	16	120	6.36e-50	195
2378945422ba9b3ae8ee79a5ba5c20ba	NR_112835.1	96.014	276	7	3	1	276	36	307	4.819999999999999e-125	446
23b73910eb00858d32dd5c30789b535b	NR_144740.1	98.137	161	2	1	1	160	36	196	2.8099999999999996e-75	279
23ba087085f0750485d6cfdde577ba5f	NR_041343.1	99.388	490	3	0	1	490	36	525	0	889
23c6fe1b1358a4a881cd034e0e46532e	NR_028637.2	100	225	0	0	1	225	36	260	3.0299999999999993e-116	416
24877903ede8f627ab10a1e214947b9d	NR_117623.1	99.38	484	3	0	1	484	36	519	0	878
24e3bbf24b9adca2064aad24ce29c485	NR_180525.1	88.811	143	14	2	1	142	332	473	1.19e-43	174
250a18eb5ffb4e12409bc3d0ea41fc4c	NR_116984.1	98.798	499	5	1	1	499	16	513	0	891
250b2d53eb820d69640b3a443cbb6679	NR_028637.2	99.387	163	0	1	3	164	338	500	1.0299999999999998e-79	294
250cb9227ede5600c30ce560d20c9962	NR_042778.1	100	105	0	0	1	105	41	145	6.36e-50	195
2519b09e6e8d4a8f468ac2eaa2fae28f	NR_178499.1	90.196	255	20	4	1	253	2	253	1.6599999999999995e-89	327
25200a8c2c55d045cc3ca274a6c9e4ef	NR_199945.1	98.507	134	1	1	1	133	36	169	4.959999999999999e-62	235
253eb9f7efc0094cac4960a420524397	NR_181087.1	98.485	132	0	2	1	130	59	190	6.239999999999999e-61	231
25537e8c6357e0e833d2e7db4043c5f1	NR_113355.1	99.394	165	0	1	1	164	368	532	7.999999999999999e-81	298
25938ef47215d0290dada6d6a0250186	NR_179663.1	99.32	147	0	1	1	146	348	494	7.079999999999999e-71	265
25aa322659bc6f41872ba6299b1c3d1d	NR_112759.1	99.214	509	4	0	1	509	17	525	0	918
25b538319d65f28d7be2f4f72d487a54	NR_113641.1	98.788	165	2	0	1	165	340	504	1.0399999999999999e-79	294
25b6ed7f96521988a304d0b88c051f2a	NR_181215.1	100	139	0	0	1	139	343	481	1.1199999999999997e-68	257
25e37b37ee48189619af46f3b60dfd29	NR_074890.1	100	395	0	0	1	395	43	437	0	730
260209e5c5879056c7f66a002f5e03e9	NR_074634.1	100	139	0	0	1	139	362	500	1.1199999999999997e-68	257
2610e716b1eedde553d808fbd68da40d	NR_044841.2	100	139	0	0	1	139	343	481	1.1199999999999997e-68	257
2678b9751326c53ba64cc638f74449a8	NR_104901.1	99.736	379	1	0	1	379	16	394	0	695
26ec47f00e52fd0c4ab7fde902cbb64e	NR_113332.1	99.611	514	2	0	1	514	16	529	0	939
27bdc5e607b50b507cfd73953654435f	NR_180451.1	99.208	379	3	0	1	379	40	418	0	684
27d4ff4661be29264d49b4037b89c52b	NR_181843.1	100	164	0	0	1	164	360	523	1.7199999999999995e-82	303
27e8b8cf1666c3b783057d1f62ec6da4	NR_104846.1	100	139	0	0	1	139	300	438	1.1199999999999997e-68	257
28179ce5eab99383259bd3d29c8b9384	NR_114783.2	99.194	124	0	1	1	124	32	154	3.58e-58	222
286f7d96c2526cef44f8cd2d2fa109ed	NR_114783.2	98.387	124	0	2	1	123	32	154	1.65e-56	217
28adf982f8690bd7a59563ad0b7d32db	NR_027558.1	100	139	0	0	1	139	304	442	1.1199999999999997e-68	257
28e8a69f91100420802ec2ccb8cc2396	NR_179552.1	99.359	312	1	1	1	312	36	346	1.4599999999999995e-160	564
28f4143fcd35c7057c26f29c4afc5259	NR_074376.1	94.643	112	2	4	1	109	51	161	1.12e-42	171
2903b869f06a337eb39a6f2a89e69de9	NR_180619.1	100	142	0	0	1	142	359	500	2.4599999999999998e-70	263
29f100d460c81952df54dc1cad7f2dfb	NR_116168.1	99.39	164	1	0	1	164	347	510	7.999999999999999e-81	298
2a093bdd54b50bbbfa2d88060c6ba194	NR_025670.1	96.774	124	4	0	1	124	16	139	1.0599999999999999e-53	207
2a3909e0b6842c4cc99a0916d737de1c	NR_027573.1	98.891	451	5	0	1	451	18	468	0	808
2a7c9933206e49c1318c6b65979032c6	NR_041351.1	100	156	0	0	5	160	356	511	4.68e-78	289
2abb66db5c7f6d37c1988d3557a491ef	NR_180811.1	98.171	164	3	0	1	164	341	504	1.7299999999999996e-77	287
2acf140d3bfa5b25f867a6c4dc149006	NR_025930.1	97.857	140	3	0	1	140	308	447	3.149999999999999e-64	243
2aec640b144eab3168c893bdd223fb74	NR_113243.1	100	332	0	0	1	332	36	367	1.5299999999999994e-175	614
2b2145776584ed1371d173ed95c917f9	NR_180463.1	100	223	0	0	1	223	36	258	3.8799999999999994e-115	412
2ba68fa75a03d4dd5e3abe167ba84651	NR_037122.1	99.222	514	4	0	1	514	16	529	0	928
2c43cc02b38f72d2eceb9a8055a179e7	NR_102944.1	100	270	0	0	1	270	36	305	3.559999999999999e-141	499
2c67fa0adda37127e2d1da83f382e7e8	NR_147398.1	92.949	156	5	4	1	152	36	189	5.1300000000000005e-58	222
2ccb25db41d761e954e6401c90374486	NR_179439.1	100	367	0	0	1	367	36	402	0	678
2ccc06c013e59292bd872adaff6f373e	NR_200000.1	100	402	0	0	14	415	1	402	0	743
2ce66c7f19364a580141ef54c5b94ff1	NR_144718.1	97.115	104	2	1	1	103	36	139	8.08e-44	174
2d40e19b1a4b321193ecce859fd82089	NR_180622.1	81.407	398	66	8	4	394	37	433	1.6399999999999998e-86	318
2d58e6ea44922df0dd49db8bc0f9ca7f	NR_113641.1	100	165	0	0	1	165	340	504	4.809999999999999e-83	305
2d69f4d498217961d69ef8b8335cd673	NR_114395.1	97.436	156	3	1	1	155	345	500	7.589999999999999e-71	265
2d85f1d3eddfb0f7bc5d1afb1074a811	NR_026309.1	98.45	129	2	0	1	129	1	129	2.22e-60	230
2ddc922a821d1f2d84396cd43f74e3cc	NR_114785.2	96.875	64	0	2	1	64	34	95	1.5899999999999998e-23	106
2dea2bbc2d2523e6d237182c53dc116d	NR_036800.1	94.118	119	5	2	1	118	14	131	2.06e-45	180
2deed98b1383fe73ede0191e490b41fd	NR_144738.1	100	164	0	0	1	164	338	501	1.7199999999999995e-82	303
2e109da3757ff23006b599e9bf517b0d	NR_027558.1	100	137	0	0	3	139	306	442	1.4399999999999999e-67	254
2e61faa9af3c9b6d3ae3ebf9123f5404	NR_042187.1	99.371	159	0	1	1	158	310	468	1.6599999999999998e-77	287
2f1f5b0e2da39a26a2e0cb1bbb417fc1	NR_200000.1	97.183	142	4	0	1	142	313	454	1.1499999999999997e-63	241
2f4447719cbc6d4475aeee7f485794f1	NR_113073.1	99.621	264	0	1	1	263	24	287	1.2599999999999998e-135	481
2f821a528560e4fc7dcfe2b45c68c162	NR_028637.2	100	163	0	0	3	165	338	500	6.229999999999998e-82	302
2f9f170769d29d81d503392781d6e5d6	NR_028637.2	99.742	387	0	1	1	386	36	422	0	708
31a59151a06b49e3033504293633fdc5	NR_041640.1	98.795	166	0	2	1	165	330	494	1.0399999999999999e-79	294
3211c0844d242d526c5d7bad0a612344	NR_041750.1	99.39	164	0	1	1	163	336	499	2.8599999999999998e-80	296
324187966c99c8920db21a6fe5c28cb0	NR_174225.1	99.39	164	0	1	1	163	285	448	2.8599999999999998e-80	296
329634ad3442729c2df926b6bc87472c	NR_197724.1	99.39	164	1	0	1	164	378	541	7.999999999999999e-81	298
336e0e17b97674f67c87efd0190fede4	NR_145929.1	95.105	143	4	2	1	141	331	472	4.14e-58	222
337f6992d8a70c7ab15591dd3bb976db	NR_165747.1	100	103	0	0	1	103	16	118	8.03e-49	191
3391465a39b44c2ceb505692b36e9df8	NR_112943.1	99.314	437	3	0	1	437	24	460	0	791
3425788e4393883da94ec74cf7c5b982	NR_180619.1	99.296	142	0	1	1	141	359	500	4.089999999999999e-68	255
345ed51c3675358b839455e987d9d258	NR_181369.1	92.523	107	4	4	1	105	24	128	1.6e-36	150
3464bccaa61024813a865b3b9f2f8a66	NR_074890.1	99.589	487	1	1	1	486	43	529	0	887
3488900bb8604ae76f497854d95a0e4a	NR_117574.1	100	164	0	0	1	164	361	524	1.7199999999999995e-82	303
34ce863f050716787babfcd025023fbf	NR_189245.1	92.908	141	8	1	1	139	375	515	1.48e-52	204
34f2d72a515af43a2ff20ee48ff4d3a4	NR_113960.1	100	237	0	0	1	237	16	252	6.859999999999999e-123	438
35005f7b0ded333860c3fb70fb7bef9d	NR_169322.1	87.586	145	14	4	1	142	321	464	7.14e-41	165
350d5a83bf8baf23852c8e4d41fb58e0	NR_112938.1	100	106	0	0	1	106	23	128	1.79e-50	196
358488bb6aa7ce4c14a4f292107c6117	NR_113231.1	95.726	117	5	0	1	117	36	152	3.39e-48	189
359f9dc175bbef85c15200a00de33a72	NR_181087.1	99.419	344	0	2	1	344	59	400	2.629999999999999e-178	623
35b6303b7240f0d2580bd129dcf2fa80	NR_025917.1	85.849	106	13	2	1	105	16	120	6.9799999999999995e-25	111
35cb95404824bdeecf37351805fef30d	NR_158111.1	99.281	139	1	0	1	139	361	499	5.2e-67	252
360ce9d53ddd5988bd2243e7964ad824	NR_179426.1	90.21	143	12	2	1	142	361	502	5.479999999999999e-47	185
361dbd60b5d77d819419f457a07fce72	NR_180451.1	100	170	0	0	1	170	40	209	8.28e-86	315
361f7d61fd62a579a4329dc46f792b68	NR_156802.1	99.286	140	1	0	1	140	344	483	1.4599999999999999e-67	254
36245dc12860fcc76c8b6844e2dec16e	NR_102936.1	100	144	0	0	1	144	343	486	1.94e-71	267
3641f05301af2482577d4e15695bab3d	NR_173570.1	100	137	0	0	3	139	344	480	1.4399999999999999e-67	254
3651b6f199bab5890bef8d49a0acd79d	NR_179426.1	93.298	373	23	2	1	372	36	407	4.929999999999998e-156	549
36dbdf4e48406650136f47e732a89cba	NR_181087.1	99.631	271	0	1	1	270	59	329	1.6599999999999997e-139	494
36f99c912baedabb860e75f5166039cb	NR_199417.1	100	139	0	0	1	139	354	492	1.1199999999999997e-68	257
3727ae71ef352e6d225d9f6e2efe0589	NR_133038.1	100	139	0	0	1	139	362	500	1.1199999999999997e-68	257
37782e2b1eda2521eefc3beb249b2a62	NR_113901.1	100	164	0	0	1	164	344	507	1.7199999999999995e-82	303
3805990144bb93cb698a39640b595ca4	NR_041343.1	99.772	439	0	1	1	439	36	473	0	804
383037f55134e25ae5139c7e2ee1ac85	NR_024733.1	99.39	164	1	0	1	164	338	501	7.999999999999999e-81	298
38402ac75b7bf051704916c07723382b	NR_028637.2	100	216	0	0	1	216	36	251	2.9199999999999996e-111	399
385f37bdd8559e20b2bb9f1444f3b47b	NR_158042.1	100	31	0	0	1	31	29	59	1.16e-9	58.4
3879625ff46bf932999e662661601399	NR_029286.1	97.93	483	8	1	1	483	30	510	0	835
38fe50e74c6c0dbc0648e84ee74021f5	NR_113392.1	100	164	0	0	1	164	335	498	1.7199999999999995e-82	303
39b9b275b495fd4e82d7f6d39d4b8ea6	NR_113260.1	100	165	0	0	1	165	332	496	4.809999999999999e-83	305
3a300ec46864bec4a83ba02f2e8efffc	NR_037020.1	96.129	155	5	1	3	156	328	482	5.96e-67	252
3a559a2b7f01b363ae2cc43a458a33e8	NR_042778.1	100	172	0	0	1	172	41	212	6.4899999999999985e-87	318
3ac4145e91a6b4837fe317ddaafafc20	NR_179325.1	99.394	165	0	1	1	164	312	476	7.999999999999999e-81	298
3af3cd43397bbaab78d3a96fe5ae099d	NR_179388.1	93.333	105	3	4	1	103	36	138	3.789999999999999e-37	152
3b16c720340e5b4a43143e40a180c97b	NR_152060.1	96.348	356	7	6	1	353	23	375	1.2799999999999996e-166	584
3b1a9869f67448daf984a84c2ac84bd0	NR_179439.1	100	374	0	0	1	374	36	409	0	691
3b6021cd9e38f8a565b1f2b36a40f857	NR_113151.1	100	159	0	0	1	159	350	508	9.979999999999998e-80	294
3be7f14bb9fb515bc766b8a0762c3cfd	NR_145535.1	99.306	144	0	1	1	143	331	474	3.2099999999999993e-69	259
3be8ddcbd711808cd9545386d6a572cb	NR_181087.1	100	289	0	0	1	289	59	347	1.0499999999999996e-151	534
3c32887728cce42cab3caf72bd20539e	NR_113243.1	99.39	164	1	0	1	164	340	503	7.999999999999999e-81	298
3c79c27c835981a4050e9b8588870f1b	NR_119286.1	97.892	332	7	0	1	332	21	352	7.199999999999998e-164	575
3ccc6c7d80e42a945cb4800cb25e74f4	NR_036800.1	97.458	118	3	0	1	118	14	131	4.3999999999999994e-52	202
3cce7b000a811dec148c40102ade620d	NR_114789.1	95.683	139	6	0	1	139	359	497	1.13e-58	224
3dbb228fb51fd429b8d9d209600eb5c0	NR_180463.1	98.742	159	2	0	1	159	352	510	2.1599999999999994e-76	283
3e1be8128cfaa1b3a63dd2499dd51f0c	NR_179202.1	100	162	0	0	3	164	322	483	2.22e-81	300
3e27e9ff1d1556a864d07c518e0f3447	NR_117655.1	88.554	166	15	4	1	163	352	516	8.29e-51	198
3ed0641544016e828657eaa7a551dd40	NR_074515.1	99.273	275	2	0	1	275	47	321	1.3099999999999996e-140	497
3ed3c03299349ab5322be63e20b0eb26	NR_152060.1	96.287	404	15	0	1	404	23	426	0	669
3ed99f0733f7fd20e855cc42692c315b	NR_112935.1	100	159	0	0	1	159	350	508	9.979999999999998e-80	294
3f1056a0483787cbf0b55331a231c5c9	NR_181087.1	100	271	0	0	1	271	59	329	9.939999999999998e-142	501
